HGNC_ID	STATUS	WITHDRAWN_SYMBOL	MERGED_INTO_REPORT(S) (i.e HGNC_ID
HGNC:33439	Merged/Split	LGMD2L	HGNC:27337
HGNC:33443	Merged/Split	LGMD1F	HGNC:17103
HGNC:33444	Merged/Split	SCA29	HGNC:6180
HGNC:33445	Withdrawn	SCA30	
HGNC:33452	Withdrawn	GBD2	
HGNC:33453	Withdrawn	GBD3	
HGNC:33472	Withdrawn	SPG37	
HGNC:33477	Withdrawn	FEB5	
HGNC:33478	Withdrawn	FEB6	
HGNC:33479	Withdrawn	FEB7	
HGNC:33483	Withdrawn	PSORS6	
HGNC:33485	Withdrawn	SPG38	
HGNC:33486	Merged/Split	DFNB73	HGNC:16512
HGNC:33489	Merged/Split	C11orf81	HGNC:3074
HGNC:33490	Merged/Split	DFNB74	HGNC:27375
HGNC:33491	Withdrawn	DFNA57	
HGNC:33493	Merged/Split	SLC9A3P4	HGNC:11074
HGNC:33503	Withdrawn	DFNB75	
HGNC:33505	Withdrawn	OPA7	
HGNC:33506	Withdrawn	GAPDHL5	
HGNC:33538	Merged/Split	ABHD17AP2	HGNC:28394
HGNC:33546	Merged/Split	SCDOS	HGNC:10571
HGNC:33548	Merged/Split	PCBP3-OT1	HGNC:8651
HGNC:33549	Merged/Split	C19orf64	HGNC:18183
HGNC:33591	Merged/Split	LCCS2	HGNC:3431
HGNC:33592	Merged/Split	TMPRSS11E2	HGNC:24465
HGNC:33633	Withdrawn	MIRN672	
HGNC:33637	Withdrawn	MIRN871	
HGNC:33638	Merged/Split	MIR886	HGNC:37054
HGNC:33640	Withdrawn	MIR220B	
HGNC:33646	Withdrawn	MIRN674	
HGNC:33647	Withdrawn	MIR220C	
HGNC:33657	Withdrawn	MIRN872	
HGNC:33673	Withdrawn	MIR923	
HGNC:33794	Withdrawn	C14orf181	
HGNC:33815	Merged/Split	C7orf76	HGNC:10845
HGNC:33870	Merged/Split	TXNRD3NB	HGNC:20667
HGNC:33909	Merged/Split	DFNB76	HGNC:26703
HGNC:33946	Merged/Split	ZNF286C	HGNC:33241
HGNC:33994	Merged/Split	PPIAL4B	HGNC:24369
HGNC:34029	Withdrawn	DFNA58	
HGNC:34035	Merged/Split	FAM74A5	HGNC:32029
HGNC:34047	Merged/Split	SSX10	HGNC:30641
HGNC:34062	Withdrawn	RNY4P12	
HGNC:34233	Withdrawn	HSR1	
HGNC:34331	Merged/Split	ZNF834	HGNC:17218
HGNC:34337	Merged/Split	ZNF838	HGNC:29448
HGNC:34380	Merged/Split	ZNF842	HGNC:28071
HGNC:34381	Merged/Split	SPG42	HGNC:95
HGNC:34382	Withdrawn	SPG41	
HGNC:34394	Merged/Split	PRAMEF23	HGNC:27995
HGNC:34506	Merged/Split	DOC2BL	HGNC:2986
HGNC:34509	Merged/Split	AREGB	HGNC:651
HGNC:34510	Withdrawn	PARK12	
HGNC:34529	Merged/Split	C3orf73	HGNC:25692
HGNC:34539	Withdrawn	ALS7	
HGNC:34540	Merged/Split	ALS6	HGNC:4010
HGNC:34565	Withdrawn	TRNAQ4	
HGNC:34582	Merged/Split	TRNAV13	HGNC:35098
HGNC:34586	Withdrawn	TRNAN6	
HGNC:34636	Withdrawn	TRNAK10	
HGNC:34672	Withdrawn	TRNAR13	
HGNC:34709	Withdrawn	TRNAG14	
HGNC:34743	Withdrawn	TRNAI10	
HGNC:34804	Withdrawn	TRNAC17	
HGNC:34837	Withdrawn	TRNAI14	
HGNC:34843	Withdrawn	TRNAK25	
HGNC:34844	Withdrawn	TRNAL25	
HGNC:34872	Withdrawn	TRNAI16	
HGNC:34899	Withdrawn	TRNAI19	
HGNC:34968	Withdrawn	TRNAN31	
HGNC:34972	Withdrawn	TRNAN33	
HGNC:35002	Withdrawn	TRNAI27	
HGNC:35168	Withdrawn	DFNA59	
HGNC:35170	Withdrawn	DFNA60	
HGNC:35183	Withdrawn	DFNB78	
HGNC:35184	Merged/Split	DFNB79	HGNC:26894
HGNC:35185	Withdrawn	DFNB80	
HGNC:35192	Merged/Split	DNM1P42	HGNC:35188
HGNC:35198	Merged/Split	SPG43	HGNC:25443
HGNC:35267	Merged/Split	MIR1201	HGNC:33565
HGNC:35291	Withdrawn	MIR1300	
HGNC:35319	Withdrawn	MIR1254-1	
HGNC:35324	Merged/Split	MIR1259	HGNC:32708
HGNC:35340	Withdrawn	MIR1273A	
HGNC:35341	Withdrawn	MIR1274A	
HGNC:35358	Withdrawn	MIR1274B	
HGNC:35368	Withdrawn	MIR1280	
HGNC:35369	Withdrawn	MIR1308	
HGNC:35375	Withdrawn	MIR720	
HGNC:35390	Withdrawn	MIR1826	
HGNC:35416	Withdrawn	DYT17	
HGNC:35420	Withdrawn	DFNB81	
HGNC:35421	Withdrawn	SHFM5	
HGNC:35431	Merged/Split	SPG45	HGNC:8022
HGNC:35432	Merged/Split	SCA31	HGNC:24160
HGNC:35433	Withdrawn	MYP5	
HGNC:35434	Merged/Split	MYP6	HGNC:10604
HGNC:35435	Withdrawn	MYP7	
HGNC:35436	Withdrawn	MYP8	
HGNC:35437	Withdrawn	MYP9	
HGNC:35438	Withdrawn	MYP10	
HGNC:35439	Withdrawn	MYP14	
HGNC:35440	Withdrawn	MYP15	
HGNC:35441	Withdrawn	MYP16	
HGNC:35457	Withdrawn	OTSC9	
HGNC:35637	Merged/Split	RPL7AP59	HGNC:32398
HGNC:36054	Merged/Split	RPL29P10	HGNC:10331
HGNC:36182	Merged/Split	RPL22P15	HGNC:35603
HGNC:36204	Merged/Split	RPL39P42	HGNC:10350
HGNC:36277	Merged/Split	RPL36AP42	HGNC:10346
HGNC:36294	Merged/Split	RPL35AP25	HGNC:36045
HGNC:37014	Merged/Split	RPL7AP68	HGNC:32433
HGNC:37047	Withdrawn	MYP17	
HGNC:37048	Withdrawn	MYP18	
HGNC:37050	Merged/Split	DFNB82	HGNC:29501
HGNC:37051	Withdrawn	DFNB83	
HGNC:37052	Merged/Split	DFNB84	HGNC:9679
HGNC:37053	Withdrawn	DFNB85	
HGNC:37055	Withdrawn	HPP1	
HGNC:37056	Withdrawn	L1RE4	
HGNC:37062	Withdrawn	MIR1974	
HGNC:37063	Withdrawn	MIR1975	
HGNC:37065	Withdrawn	MIR1977	
HGNC:37066	Withdrawn	MIR1978	
HGNC:37067	Withdrawn	MIR1979	
HGNC:37072	Merged/Split	GATSL1	HGNC:37073
HGNC:37075	Merged/Split	NBPF23P	HGNC:31997
HGNC:37076	Withdrawn	DFNA61	
HGNC:37077	Withdrawn	DFNA62	
HGNC:37080	Merged/Split	SPG46	HGNC:18986
HGNC:37092	Withdrawn	RP35	
HGNC:37139	Merged/Split	KRTAP9L1	HGNC:18915
HGNC:37140	Merged/Split	KRTAP9L2	HGNC:18914
HGNC:37141	Merged/Split	KRTAP9L3	HGNC:18912
HGNC:37158	Withdrawn	FCMTE1	
HGNC:37159	Withdrawn	FCMTE2	
HGNC:37160	Withdrawn	FCMTE3	
HGNC:37199	Merged/Split	DYT10	HGNC:30500
HGNC:37224	Withdrawn	C14orf184	
HGNC:37251	Withdrawn	C2orf90	
HGNC:37289	Merged/Split	DFNB86	HGNC:29203
HGNC:37290	Withdrawn	DFNB87	
HGNC:37291	Merged/Split	DFNB88	HGNC:26158
HGNC:37370	Merged/Split	VN1R50P	HGNC:37369
HGNC:37450	Withdrawn	PARK16	
HGNC:37475	Withdrawn	SCA32	
HGNC:37499	Merged/Split	RNVU1-9	HGNC:37500
HGNC:37503	Merged/Split	SCA34	HGNC:14415
HGNC:37648	Merged/Split	DFNB89	HGNC:6215
HGNC:37649	Withdrawn	DFNB90	
HGNC:37650	Merged/Split	USH1J	HGNC:24579
HGNC:37654	Merged/Split	SPG47	HGNC:572
HGNC:37664	Merged/Split	ATP5A1P6	HGNC:827
HGNC:37667	Merged/Split	ATP5A1P9	HGNC:37665
HGNC:37669	Merged/Split	UBE2Q2P3	HGNC:37440
HGNC:37674	Merged/Split	DFNB91	HGNC:8950
HGNC:37734	Withdrawn	GINGF4	
HGNC:37735	Withdrawn	FGS5	
HGNC:37738	Merged/Split	CXYorf12	HGNC:7083
HGNC:37770	Withdrawn	DFNB92	
HGNC:37910	Merged/Split	OFD1P19Y	HGNC:23875
HGNC:37996	Withdrawn	FAM201CP	
HGNC:38000	Withdrawn	FAM202B	
HGNC:38001	Withdrawn	NCRNA00270	
HGNC:38048	Merged/Split	UQCRHP5	HGNC:31341
HGNC:38050	Merged/Split	DFNB93	HGNC:1385
HGNC:38080	Merged/Split	CDY24P	HGNC:38078
HGNC:38095	Withdrawn	FAM202A	
HGNC:38112	Withdrawn	RP52	
HGNC:38114	Merged/Split	GOLGA6L15P	HGNC:23958
HGNC:38177	Withdrawn	MIR3172	
HGNC:38210	Withdrawn	MIR3118-6	
HGNC:38240	Merged/Split	MIR3130-3	HGNC:38275
HGNC:38344	Merged/Split	MIR3130-4	HGNC:38363
HGNC:38351	Withdrawn	MIR3118-5	
HGNC:38375	Withdrawn	MIR1273D	
HGNC:38387	Merged/Split	MIR1270-2	HGNC:35338
HGNC:38417	Merged/Split	PRYP7	HGNC:34018
HGNC:38505	Withdrawn	LGMD1H	
HGNC:38511	Merged/Split	FAM108A11P	HGNC:28394
HGNC:38512	Withdrawn	OTSC10	
HGNC:38525	Merged/Split	TCEB1P25	HGNC:38160
HGNC:38529	Withdrawn	LINC00266-2P	
HGNC:38532	Withdrawn	FAM202C	
HGNC:38533	Withdrawn	NCRNA00270B	
HGNC:38543	Withdrawn	LINC00268	
HGNC:38544	Merged/Split	DFNB94	HGNC:26274
HGNC:38548	Withdrawn	LINC00273-2P	
HGNC:38596	Withdrawn	TTTY13B	
HGNC:38611	Merged/Split	CSPG4P6Y	HGNC:38111
HGNC:38612	Merged/Split	CSPG4P7Y	HGNC:38535
HGNC:38613	Withdrawn	TTTY13C	
HGNC:38800	Merged/Split	LINC00266-4P	HGNC:51709
HGNC:38809	Withdrawn	LINC00283	
HGNC:38878	Withdrawn	DFNA63	
HGNC:38889	Withdrawn	MIR3656	
HGNC:38900	Merged/Split	MIR3607	HGNC:50420
HGNC:38903	Merged/Split	MIR3647	HGNC:33579
HGNC:38908	Withdrawn	MIR3673	
HGNC:38927	Withdrawn	MIR3676	
HGNC:38946	Withdrawn	MIR3687-1	
HGNC:38968	Withdrawn	MIR3669	
HGNC:38971	Withdrawn	MIR3653	
HGNC:39145	Merged/Split	MRT17	HGNC:17893
HGNC:39146	Merged/Split	MRT5	HGNC:25994
HGNC:39147	Withdrawn	MRT8	
HGNC:39148	Withdrawn	MRT9	
HGNC:39149	Withdrawn	MRT10	
HGNC:39150	Withdrawn	MRT11	
HGNC:39151	Merged/Split	MRT12	HGNC:10866
HGNC:39152	Merged/Split	MRT18	HGNC:2372
HGNC:39153	Withdrawn	MRT19	
HGNC:39154	Withdrawn	MRT20	
HGNC:39155	Merged/Split	MRT21	HGNC:17893
HGNC:39156	Merged/Split	MRT22	HGNC:30242
HGNC:39157	Withdrawn	MRT23	
HGNC:39158	Withdrawn	MRT24	
HGNC:39159	Withdrawn	MRT25	
HGNC:39160	Withdrawn	MRT26	
HGNC:39161	Merged/Split	MRT27	HGNC:30922
HGNC:39162	Withdrawn	MRT28	
HGNC:39276	Withdrawn	C13orf41	
HGNC:39436	Withdrawn	DYT21	
HGNC:39437	Withdrawn	DFNB96	
HGNC:39512	Withdrawn	DYT22	
HGNC:39530	Merged/Split	CNN2P5	HGNC:39529
HGNC:39555	Merged/Split	ZNF92P3	HGNC:32462
HGNC:39614	Merged/Split	SNX18P6	HGNC:39613
HGNC:39685	Withdrawn	UBAC2-IT1	
HGNC:39701	Merged/Split	RBM22P8	HGNC:39704
HGNC:39702	Merged/Split	RBM22P9	HGNC:39700
HGNC:39703	Merged/Split	RBM22P10	HGNC:39699
HGNC:39730	Withdrawn	FILIP1LP1	
HGNC:39750	Withdrawn	OPA8	
HGNC:39810	Withdrawn	FARP1-IT1	
HGNC:39817	Withdrawn	LINC00481	
HGNC:39885	Withdrawn	LMO7-IT1	
HGNC:39888	Withdrawn	DCUN1D2-AS1	
HGNC:39892	Withdrawn	CLYBL-IT1	
HGNC:39899	Withdrawn	ZDHHC20-AS1	
HGNC:39908	Withdrawn	NBEA-AS1	
HGNC:39911	Withdrawn	ZMYM5-AS1	
HGNC:39934	Withdrawn	UGGT2-IT1	
HGNC:39936	Withdrawn	ZMYM2-IT1	
HGNC:39939	Withdrawn	AKAP11-IT1	
HGNC:39992	Withdrawn	STARD10-AS1	
HGNC:39996	Withdrawn	ARHGEF19-AS1	
HGNC:40012	Withdrawn	ABHD11-AS2	
HGNC:40029	Merged/Split	RPS17L	HGNC:10397
HGNC:40115	Withdrawn	CA5B-AS1	
HGNC:40183	Withdrawn	DLX6-AS2	
HGNC:40184	Withdrawn	DMD-AS2	
HGNC:40322	Withdrawn	KCNQ5-AS2	
HGNC:40371	Merged/Split	MEIS1-AS1	HGNC:40370
HGNC:40611	Withdrawn	VNN2-AS1	
HGNC:40838	Withdrawn	NICN1-AS1	
HGNC:40872	Withdrawn	STARD13-AS1	
HGNC:40874	Withdrawn	TBC1D4-AS1	
HGNC:40915	Withdrawn	PSPC1-AS1	
HGNC:40922	Withdrawn	WDFY2-AS1	
HGNC:41084	Withdrawn	SMIM12-AS1	
HGNC:41141	Merged/Split	UBXN10-AS1	HGNC:9032
HGNC:41212	Merged/Split	C1orf50-AS1	HGNC:54423
HGNC:41311	Merged/Split	BRD2-IT1	HGNC:1103
HGNC:41313	Merged/Split	CACNA1C-IT2	HGNC:1390
HGNC:41319	Withdrawn	LYST-IT1	
HGNC:41320	Withdrawn	LYST-AS1	
HGNC:41321	Withdrawn	CLTC-IT1	
HGNC:41331	Merged/Split	ENO1-IT1	HGNC:3350
HGNC:41332	Withdrawn	EYA3-IT1	
HGNC:41344	Withdrawn	HTR2C-IT1	
HGNC:41345	Withdrawn	HTR4-IT1	
HGNC:41356	Withdrawn	KPNA3-IT1	
HGNC:41372	Withdrawn	PROX1-IT1	
HGNC:41402	Merged/Split	IMMP2L-IT1	HGNC:14598
HGNC:41407	Withdrawn	ARID4B-IT1	
HGNC:41411	Withdrawn	OBSCN-IT2	
HGNC:41413	Withdrawn	ULK4-IT1	
HGNC:41434	Withdrawn	ZNF638-IT1	
HGNC:41435	Withdrawn	NTM-IT1	
HGNC:41436	Withdrawn	NTM-IT2	
HGNC:41441	Withdrawn	ERRFI1-IT1	
HGNC:41454	Withdrawn	SRGAP2-IT1	
HGNC:41467	Withdrawn	UPP2-IT1	
HGNC:41495	Withdrawn	SIK3-IT1	
HGNC:41506	Withdrawn	ANKRD33B-IT1	
HGNC:41535	Withdrawn	MIR4417	
HGNC:41551	Withdrawn	MIR4459	
HGNC:41577	Withdrawn	MIR4792	
HGNC:41611	Withdrawn	MIR5096	
HGNC:41656	Withdrawn	MIR4461	
HGNC:41684	Withdrawn	MIR1273G	
HGNC:41724	Withdrawn	MIR4419B	
HGNC:41733	Withdrawn	MIR1273F	
HGNC:41770	Withdrawn	MIR1254-2	
HGNC:41828	Withdrawn	MIR4419A	
HGNC:41849	Withdrawn	MIR5095	
HGNC:41869	Withdrawn	MIR4532	
HGNC:41914	Merged/Split	PNMA6C	HGNC:28248
HGNC:41924	Merged/Split	PNMA6D	HGNC:26681
HGNC:41941	Withdrawn	OBSCN-IT1	
HGNC:41965	Withdrawn	GLC1P	
HGNC:41966	Withdrawn	GLC1Q	
HGNC:42038	Withdrawn	LINC00329	
HGNC:42501	Merged/Split	LINC00344	HGNC:42500
HGNC:42541	Withdrawn	RNU6-51P	
HGNC:42608	Withdrawn	RNA5SP32	
HGNC:42629	Withdrawn	DMD-AS1	
HGNC:42675	Withdrawn	LINC00356	
HGNC:42677	Withdrawn	LINC00357	
HGNC:42681	Withdrawn	LINC00361	
HGNC:42694	Withdrawn	LINC00372	
HGNC:42702	Withdrawn	PSPC1-OT1	
HGNC:42731	Merged/Split	LINC00401	HGNC:42710
HGNC:42746	Withdrawn	LINC00413	
HGNC:42747	Merged/Split	LINC00414	HGNC:39689
HGNC:42751	Withdrawn	LINC00417	
HGNC:42752	Withdrawn	LINC00418	
HGNC:42753	Withdrawn	LINC00419	
HGNC:42754	Withdrawn	LINC00420	
HGNC:42757	Merged/Split	LINC00422	HGNC:43672
HGNC:42775	Withdrawn	LINC00438	
HGNC:42776	Withdrawn	LINC00439	
HGNC:42781	Merged/Split	LINC00444	HGNC:11448
HGNC:42801	Merged/Split	LINC00453	HGNC:42800
HGNC:42806	Withdrawn	PARP4-AS1	
HGNC:42814	Merged/Split	LINC00464	HGNC:19164
HGNC:42835	Merged/Split	RNA5SP58	HGNC:42834
HGNC:42858	Withdrawn	RNA5SP81	
HGNC:42932	Merged/Split	SETP13	HGNC:31115
HGNC:42938	Merged/Split	SETP19	HGNC:19279
HGNC:42990	Merged/Split	PFN1P5	HGNC:42992
HGNC:42993	Merged/Split	PFN1P7	HGNC:42988
HGNC:43213	Merged/Split	RNA5SP313	HGNC:43212
HGNC:43214	Merged/Split	RNA5SP314	HGNC:43211
HGNC:43216	Merged/Split	RNA5SP316	HGNC:43210
HGNC:43281	Withdrawn	RNA5SP381	
HGNC:43298	Withdrawn	RNA5SP398	
HGNC:43432	Withdrawn	ITIH2-AS1	
HGNC:43437	Merged/Split	LINC00500	HGNC:43436
HGNC:43529	Withdrawn	MIR5686	
HGNC:43556	Merged/Split	LINC00505	HGNC:50679
HGNC:43593	Withdrawn	NEGR1-AS1	
HGNC:43631	Withdrawn	HMBOX1-OT1	
HGNC:43634	Merged/Split	NRG1-IT2	HGNC:7997
HGNC:43724	Withdrawn	USH1K	
HGNC:43726	Withdrawn	SCA37	
HGNC:43841	Withdrawn	ADAM12-OT1	
HGNC:43878	Withdrawn	RBM12B-AS2	
HGNC:43961	Merged/Split	DFNB98	HGNC:1268
HGNC:44139	Withdrawn	OCA5	
HGNC:44306	Withdrawn	LINC00650	
HGNC:44360	Merged/Split	TNRC6C-AS1	HGNC:18021
HGNC:44475	Withdrawn	UBTFL4	
HGNC:44625	Merged/Split	SPG56	HGNC:20582
HGNC:44650	Merged/Split	DFNB100	HGNC:29035
HGNC:44704	Merged/Split	USP6NL-IT1	HGNC:16858
HGNC:44882	Merged/Split	ARL5B-AS1	HGNC:23529
HGNC:45002	Merged/Split	DUSP8P4	HGNC:45001
HGNC:45005	Merged/Split	FAM35EP	HGNC:31425
HGNC:45074	Merged/Split	KRT19P5	HGNC:33423
HGNC:45077	Withdrawn	LINC00849	
HGNC:45126	Merged/Split	RP66	HGNC:17146
HGNC:45625	Withdrawn	RNU7-91P	
HGNC:45632	Withdrawn	RNU7-98P	
HGNC:45634	Merged/Split	RNU7-100P	HGNC:34108
HGNC:45635	Withdrawn	RNU7-101P	
HGNC:45642	Withdrawn	RNU7-108P	
HGNC:45643	Withdrawn	RNU7-109P	
HGNC:45646	Merged/Split	RNU7-112P	HGNC:34132
HGNC:45648	Withdrawn	RNU7-114P	
HGNC:45651	Withdrawn	RNU7-117P	
HGNC:45652	Merged/Split	RNU7-118P	HGNC:34139
HGNC:45656	Withdrawn	RNU7-122P	
HGNC:45665	Withdrawn	RNU7-131P	
HGNC:45666	Merged/Split	RNU7-132P	HGNC:34100
HGNC:45669	Merged/Split	RNU7-135P	HGNC:45659
HGNC:45673	Merged/Split	RNU7-139P	HGNC:34104
HGNC:45676	Merged/Split	RNU7-142P	HGNC:34114
HGNC:45679	Withdrawn	RNU7-145P	
HGNC:45680	Withdrawn	RNU7-146P	
HGNC:45684	Withdrawn	RNU7-150P	
HGNC:45692	Withdrawn	RNU7-158P	
HGNC:45696	Withdrawn	RNU7-162P	
HGNC:45697	Merged/Split	RNU7-163P	HGNC:34178
HGNC:45700	Withdrawn	RNU7-166P	
HGNC:45702	Withdrawn	RNU7-168P	
HGNC:45711	Withdrawn	RNU7-177P	
HGNC:45712	Withdrawn	RNU7-178P	
HGNC:45718	Withdrawn	RNU7-184P	
HGNC:45723	Withdrawn	RNU7-189P	
HGNC:45725	Withdrawn	RNU7-191P	
HGNC:45732	Withdrawn	RNU7-198P	
HGNC:45733	Withdrawn	RNU7-199P	
HGNC:45765	Withdrawn	RN7SKP41	
HGNC:45808	Withdrawn	RN7SKP84	
HGNC:45862	Merged/Split	RN7SKP138	HGNC:45910
HGNC:45925	Withdrawn	RN7SKP201	
HGNC:45939	Withdrawn	RN7SKP215	
HGNC:45998	Withdrawn	RN7SKP274	
HGNC:46025	Withdrawn	RN7SL9P	
HGNC:46026	Withdrawn	RN7SL10P	
HGNC:46029	Withdrawn	RN7SL13P	
HGNC:46033	Withdrawn	RN7SL17P	
HGNC:46037	Withdrawn	RN7SL21P	
HGNC:46040	Withdrawn	RN7SL24P	
HGNC:46043	Merged/Split	RN7SL27P	HGNC:10042
HGNC:46045	Withdrawn	RN7SL29P	
HGNC:46047	Withdrawn	RN7SL31P	
HGNC:46062	Withdrawn	RN7SL46P	
HGNC:46069	Withdrawn	RN7SL53P	
HGNC:46070	Withdrawn	RN7SL54P	
HGNC:46072	Withdrawn	RN7SL56P	
HGNC:46075	Withdrawn	RN7SL59P	
HGNC:46077	Withdrawn	RN7SL61P	
HGNC:46080	Withdrawn	RN7SL64P	
HGNC:46087	Withdrawn	RN7SL71P	
HGNC:46096	Withdrawn	RN7SL80P	
HGNC:46100	Withdrawn	RN7SL84P	
HGNC:46101	Withdrawn	RN7SL85P	
HGNC:46102	Withdrawn	RN7SL86P	
HGNC:46106	Withdrawn	RN7SL90P	
HGNC:46110	Withdrawn	RN7SL94P	
HGNC:46111	Withdrawn	RN7SL95P	
HGNC:46115	Withdrawn	RN7SL99P	
HGNC:46118	Withdrawn	RN7SL102P	
HGNC:46119	Withdrawn	RN7SL103P	
HGNC:46125	Withdrawn	RN7SL109P	
HGNC:46128	Withdrawn	RN7SL112P	
HGNC:46130	Withdrawn	RN7SL114P	
HGNC:46131	Withdrawn	RN7SL115P	
HGNC:46135	Withdrawn	RN7SL119P	
HGNC:46145	Withdrawn	RN7SL129P	
HGNC:46149	Withdrawn	RN7SL133P	
HGNC:46152	Withdrawn	RN7SL136P	
HGNC:46153	Withdrawn	RN7SL137P	
HGNC:46155	Withdrawn	RN7SL139P	
HGNC:46158	Withdrawn	RN7SL142P	
HGNC:46173	Withdrawn	RN7SL157P	
HGNC:46174	Withdrawn	RN7SL158P	
HGNC:46177	Withdrawn	RN7SL161P	
HGNC:46187	Withdrawn	RN7SL171P	
HGNC:46191	Withdrawn	RN7SL175P	
HGNC:46195	Withdrawn	RN7SL179P	
HGNC:46210	Withdrawn	RN7SL194P	
HGNC:46211	Withdrawn	RN7SL195P	
HGNC:46222	Withdrawn	RN7SL206P	
HGNC:46223	Withdrawn	RN7SL207P	
HGNC:46228	Withdrawn	RN7SL212P	
HGNC:46240	Withdrawn	RN7SL224P	
HGNC:46242	Withdrawn	RN7SL226P	
HGNC:46243	Withdrawn	RN7SL227P	
HGNC:46248	Withdrawn	RN7SL232P	
HGNC:46251	Withdrawn	RN7SL235P	
HGNC:46259	Withdrawn	RN7SL243P	
HGNC:46261	Withdrawn	RN7SL245P	
HGNC:46263	Withdrawn	RN7SL247P	
HGNC:46265	Merged/Split	RN7SL249P	HGNC:10040
HGNC:46272	Withdrawn	RN7SL256P	
HGNC:46273	Merged/Split	RN7SL257P	HGNC:46487
HGNC:46280	Withdrawn	RN7SL264P	
HGNC:46292	Withdrawn	RN7SL276P	
HGNC:46297	Withdrawn	RN7SL281P	
HGNC:46303	Withdrawn	RN7SL287P	
HGNC:46305	Withdrawn	RN7SL289P	
HGNC:46311	Withdrawn	RN7SL295P	
HGNC:46314	Withdrawn	RN7SL298P	
HGNC:46328	Withdrawn	RN7SL312P	
HGNC:46331	Withdrawn	RN7SL315P	
HGNC:46340	Withdrawn	RN7SL324P	
HGNC:46361	Withdrawn	RN7SL345P	
HGNC:46363	Withdrawn	RN7SL347P	
HGNC:46364	Withdrawn	RN7SL348P	
HGNC:46365	Withdrawn	RN7SL349P	
HGNC:46371	Withdrawn	RN7SL355P	
HGNC:46374	Withdrawn	RN7SL358P	
HGNC:46376	Withdrawn	RN7SL360P	
HGNC:46381	Withdrawn	RN7SL365P	
HGNC:46383	Withdrawn	RN7SL367P	
HGNC:46389	Withdrawn	RN7SL373P	
HGNC:46390	Withdrawn	RN7SL374P	
HGNC:46405	Withdrawn	RN7SL389P	
HGNC:46422	Withdrawn	RN7SL406P	
HGNC:46423	Withdrawn	RN7SL407P	
HGNC:46425	Withdrawn	RN7SL409P	
HGNC:46426	Withdrawn	RN7SL410P	
HGNC:46428	Withdrawn	RN7SL412P	
HGNC:46437	Withdrawn	RN7SL421P	
HGNC:46443	Merged/Split	RN7SL427P	HGNC:10039
HGNC:46449	Merged/Split	RN7SL433P	HGNC:10043
HGNC:46452	Withdrawn	RN7SL436P	
HGNC:46453	Withdrawn	RN7SL437P	
HGNC:46455	Withdrawn	RN7SL439P	
HGNC:46466	Withdrawn	RN7SL450P	
HGNC:46474	Withdrawn	RN7SL458P	
HGNC:46479	Withdrawn	RN7SL463P	
HGNC:46483	Withdrawn	RN7SL467P	
HGNC:46492	Withdrawn	RN7SL476P	
HGNC:46501	Withdrawn	RN7SL485P	
HGNC:46502	Withdrawn	RN7SL486P	
HGNC:46506	Withdrawn	RN7SL490P	
HGNC:46517	Withdrawn	RN7SL501P	
HGNC:46522	Withdrawn	RN7SL506P	
HGNC:46527	Withdrawn	RN7SL511P	
HGNC:46528	Withdrawn	RN7SL512P	
HGNC:46530	Withdrawn	RN7SL514P	
HGNC:46538	Withdrawn	RN7SL522P	
HGNC:46543	Merged/Split	RN7SL527P	HGNC:46264
HGNC:46544	Withdrawn	RN7SL528P	
HGNC:46545	Withdrawn	RN7SL529P	
HGNC:46548	Withdrawn	RN7SL532P	
HGNC:46549	Withdrawn	RN7SL533P	
HGNC:46550	Withdrawn	RN7SL534P	
HGNC:46553	Withdrawn	RN7SL537P	
HGNC:46556	Withdrawn	RN7SL540P	
HGNC:46564	Withdrawn	RN7SL548P	
HGNC:46566	Withdrawn	RN7SL550P	
HGNC:46578	Withdrawn	RN7SL562P	
HGNC:46588	Withdrawn	RN7SL572P	
HGNC:46592	Withdrawn	RN7SL576P	
HGNC:46595	Merged/Split	RN7SL579P	HGNC:46369
HGNC:46604	Withdrawn	RN7SL588P	
HGNC:46606	Withdrawn	RN7SL590P	
HGNC:46609	Withdrawn	RN7SL593P	
HGNC:46611	Withdrawn	RN7SL595P	
HGNC:46615	Withdrawn	RN7SL599P	
HGNC:46619	Withdrawn	RN7SL603P	
HGNC:46625	Withdrawn	RN7SL609P	
HGNC:46627	Withdrawn	RN7SL611P	
HGNC:46629	Withdrawn	RN7SL613P	
HGNC:46642	Withdrawn	RN7SL626P	
HGNC:46647	Merged/Split	RN7SL631P	HGNC:23135
HGNC:46653	Withdrawn	RN7SL637P	
HGNC:46655	Withdrawn	RN7SL639P	
HGNC:46657	Withdrawn	RN7SL641P	
HGNC:46658	Withdrawn	RN7SL642P	
HGNC:46667	Withdrawn	RN7SL651P	
HGNC:46677	Withdrawn	RN7SL661P	
HGNC:46678	Withdrawn	RN7SL662P	
HGNC:46685	Withdrawn	RN7SL669P	
HGNC:46698	Withdrawn	RN7SL682P	
HGNC:46702	Withdrawn	RN7SL686P	
HGNC:46710	Merged/Split	RN7SL694P	HGNC:46290
HGNC:46711	Withdrawn	RN7SL695P	
HGNC:46712	Withdrawn	RN7SL696P	
HGNC:46715	Withdrawn	RN7SL699P	
HGNC:46717	Withdrawn	RN7SL701P	
HGNC:46723	Withdrawn	RN7SL707P	
HGNC:46726	Withdrawn	RN7SL710P	
HGNC:46737	Withdrawn	RN7SL721P	
