Gene stable ID	Transcript stable ID	Protein stable ID	HGNC ID	HGNC symbol
ENSG00000176438	ENST00000682763	ENSP00000507501	HGNC:19861	SYNE3
ENSG00000233023	ENST00000417445		HGNC:21669	IFITM4P
ENSG00000236221	ENST00000451159	ENSP00000393091	HGNC:11976	TNXB
ENSG00000236221	ENST00000473044		HGNC:11976	TNXB
ENSG00000236221	ENST00000417283	ENSP00000404573	HGNC:11976	TNXB
ENSG00000236221	ENST00000465958		HGNC:11976	TNXB
ENSG00000205810	ENST00000396439	ENSP00000379716	HGNC:6376	KLRC3
ENSG00000205810	ENST00000381903	ENSP00000371328	HGNC:6376	KLRC3
ENSG00000204613	ENST00000449742	ENSP00000397073	HGNC:10072	TRIM10
ENSG00000204613	ENST00000376704	ENSP00000365894	HGNC:10072	TRIM10
ENSG00000076351	ENST00000612814	ENSP00000480703	HGNC:30521	SLC46A1
ENSG00000076351	ENST00000618626	ENSP00000483652	HGNC:30521	SLC46A1
ENSG00000076351	ENST00000582735	ENSP00000463339	HGNC:30521	SLC46A1
ENSG00000076351	ENST00000619923		HGNC:30521	SLC46A1
ENSG00000076351	ENST00000578217		HGNC:30521	SLC46A1
ENSG00000076351	ENST00000582590		HGNC:30521	SLC46A1
ENSG00000076351	ENST00000584995	ENSP00000464190	HGNC:30521	SLC46A1
ENSG00000076351	ENST00000584426	ENSP00000467416	HGNC:30521	SLC46A1
ENSG00000076351	ENST00000581516	ENSP00000462942	HGNC:30521	SLC46A1
ENSG00000275181	ENST00000613887	ENSP00000479665	HGNC:4475	GPR20
ENSG00000236918	ENST00000443731		HGNC:8278	OR2U1P
ENSG00000276275	ENST00000617393			
ENSG00000238148	ENST00000458434		HGNC:27366	HCG27
ENSG00000238148	ENST00000438084		HGNC:27366	HCG27
ENSG00000236273	ENST00000419391		HGNC:21663	RPL15P4
ENSG00000268204	ENST00000601797			
ENSG00000168452	ENST00000431414	ENSP00000399320	HGNC:9326	PPT2
ENSG00000168452	ENST00000414356	ENSP00000398462	HGNC:9326	PPT2
ENSG00000168452	ENST00000475159		HGNC:9326	PPT2
ENSG00000168452	ENST00000452562	ENSP00000408703	HGNC:9326	PPT2
ENSG00000168452	ENST00000490624	ENSP00000433323	HGNC:9326	PPT2
ENSG00000168452	ENST00000420778	ENSP00000412827	HGNC:9326	PPT2
ENSG00000168452	ENST00000427556	ENSP00000389930	HGNC:9326	PPT2
ENSG00000168452	ENST00000437214	ENSP00000393813	HGNC:9326	PPT2
ENSG00000168452	ENST00000483049		HGNC:9326	PPT2
