name	source	ensembl_gene	ensembl_source
NM_000158	Ensembl.RefSeq_mRNA:40850[1]	ENSG00000114480	Ensembl.RefSeq_mRNA:40850[1>0]
NM_000159	Ensembl.RefSeq_mRNA:264860[1]	ENSG00000105607	Ensembl.RefSeq_mRNA:264860[1>0]
NM_000160	Ensembl.RefSeq_mRNA:230[1]	ENSG00000288269	Ensembl.RefSeq_mRNA:230[1>0]
NM_000160	Ensembl.RefSeq_mRNA:230[1]	ENSG00000215644	Ensembl.RefSeq_mRNA:151939[1>0]
NM_000161	Ensembl.RefSeq_mRNA:61322[1]	ENSG00000131979	Ensembl.RefSeq_mRNA:61322[1>0]
NM_000162	Ensembl.RefSeq_mRNA:159988[1]	ENSG00000106633	Ensembl.RefSeq_mRNA:159988[1>0]
NM_000163	Ensembl.RefSeq_mRNA:160660[1]	ENSG00000112964	Ensembl.RefSeq_mRNA:160660[1>0]
NM_000164	Ensembl.RefSeq_mRNA:141203[1]	ENSG00000010310	Ensembl.RefSeq_mRNA:141203[1>0]
NM_000165	Ensembl.RefSeq_mRNA:228872[1]	ENSG00000152661	Ensembl.RefSeq_mRNA:228872[1>0]
NM_000166	Ensembl.RefSeq_mRNA:55344[1]	ENSG00000169562	Ensembl.RefSeq_mRNA:55344[1>0]
NM_000167	Ensembl.RefSeq_mRNA:122777[1]	ENSG00000198814	Ensembl.RefSeq_mRNA:122777[1>0]
NM_000168	Ensembl.RefSeq_mRNA:134192[1]	ENSG00000106571	Ensembl.RefSeq_mRNA:134192[1>0]
NM_000169	Ensembl.RefSeq_mRNA:184750[1]	ENSG00000102393	Ensembl.RefSeq_mRNA:184750[1>0]
NM_000170	Ensembl.RefSeq_mRNA:213791[1]	ENSG00000178445	Ensembl.RefSeq_mRNA:213791[1>0]
NM_000171	Ensembl.RefSeq_mRNA:231770[1]	ENSG00000145888	Ensembl.RefSeq_mRNA:231770[1>0]
NM_000172	Ensembl.RefSeq_mRNA:36788[1]	ENSG00000114349	Ensembl.RefSeq_mRNA:36788[1>0]
NM_000173	Ensembl.RefSeq_mRNA:216020[1]	ENSG00000185245	Ensembl.RefSeq_mRNA:216020[1>0]
NM_000174	Ensembl.RefSeq_mRNA:177967[1]	ENSG00000169704	Ensembl.RefSeq_mRNA:177967[1>0]
NM_000175	Ensembl.RefSeq_mRNA:60970[1]	ENSG00000105220	Ensembl.RefSeq_mRNA:60970[1>0]
NM_000175	Ensembl.RefSeq_mRNA:60970[1]	ENSG00000282019	Ensembl.RefSeq_mRNA:89308[1>0]
NM_000176	Ensembl.RefSeq_mRNA:199687[1]	ENSG00000113580	Ensembl.RefSeq_mRNA:199687[1>0]
NM_000177	Ensembl.RefSeq_mRNA:163595[1]	ENSG00000148180	Ensembl.RefSeq_mRNA:163595[1>0]
NM_000178	Ensembl.RefSeq_mRNA:98941[1]	ENSG00000100983	Ensembl.RefSeq_mRNA:98941[1>0]
NM_000179	Ensembl.RefSeq_mRNA:297505[1]	ENSG00000116062	Ensembl.RefSeq_mRNA:297505[1>0]
NM_000180	Ensembl.RefSeq_mRNA:88868[1]	ENSG00000132518	Ensembl.RefSeq_mRNA:88868[1>0]
NM_000181	Ensembl.RefSeq_mRNA:43334[1]	ENSG00000169919	Ensembl.RefSeq_mRNA:43334[1>0]
NM_000182	Ensembl.RefSeq_mRNA:39242[1]	ENSG00000084754	Ensembl.RefSeq_mRNA:39242[1>0]
NM_000183	Ensembl.RefSeq_mRNA:47680[1]	ENSG00000138029	Ensembl.RefSeq_mRNA:47680[1>0]
NM_000184	Ensembl.RefSeq_mRNA:76634[1]	ENSG00000196565	Ensembl.RefSeq_mRNA:76634[1>0]
NM_000185	Ensembl.RefSeq_mRNA:47120[1]	ENSG00000099937	Ensembl.RefSeq_mRNA:47120[1>0]
NM_000186	Ensembl.RefSeq_mRNA:290870[1]	ENSG00000000971	Ensembl.RefSeq_mRNA:290870[1>0]
NM_000187	Ensembl.RefSeq_mRNA:81887[1]	ENSG00000113924	Ensembl.RefSeq_mRNA:81887[1>0]
NM_000188	Ensembl.RefSeq_mRNA:162580[1]	ENSG00000156515	Ensembl.RefSeq_mRNA:162580[1>0]
NM_000189	Ensembl.RefSeq_mRNA:59200[1]	ENSG00000159399	Ensembl.RefSeq_mRNA:59200[1>0]
NM_000190	Ensembl.RefSeq_mRNA:233918[1]	ENSG00000256269	Ensembl.RefSeq_mRNA:233918[1>0]
NM_000191	Ensembl.RefSeq_mRNA:266636[1]	ENSG00000117305	Ensembl.RefSeq_mRNA:266636[1>0]
NM_000192	Ensembl.RefSeq_mRNA:113787[1]	ENSG00000089225	Ensembl.RefSeq_mRNA:113787[1>0]
NM_000193	Ensembl.RefSeq_mRNA:158197[1]	ENSG00000164690	Ensembl.RefSeq_mRNA:158197[1>0]
NM_000194	Ensembl.RefSeq_mRNA:107193[1]	ENSG00000165704	Ensembl.RefSeq_mRNA:107193[1>0]
NM_000195	Ensembl.RefSeq_mRNA:156717[1]	ENSG00000107521	Ensembl.RefSeq_mRNA:156717[1>0]
