name	source	ensembl_gene	ensembl_source
ENSG00000197244	Ensembl.Genes:40681[2]	ENSG00000206198	Ensembl.Genes:374660[0>2];Ensembl.Genes:45290[2]
ENSG00000197244	Ensembl.Genes:40681[2]	ENSG00000206260	Ensembl.Genes:374661[0>2];Ensembl:131427[0]
ENSG00000197245	Ensembl:276682[0]	ENSG00000197245	Ensembl:276682[0]
ENSG00000197246	Ensembl.Genes:40683[2]	ENSG00000197246	Ensembl.Genes:40683[2]
ENSG00000197247	Ensembl.Genes:40684[2]	ENSG00000197247	Ensembl.Genes:40684[2]
ENSG00000197248	Ensembl.Genes:40685[2]	ENSG00000197248	Ensembl.Genes:40685[2]
ENSG00000197249	Ensembl:86171[0]	ENSG00000197249	Ensembl:86171[0]
ENSG00000197250	Ensembl.Genes:40687[2]	ENSG00000197250	Ensembl.Genes:40687[2]
ENSG00000197251	Ensembl:215688[0]	ENSG00000197251	Ensembl:215688[0]
ENSG00000197252	Ensembl.Genes:40689[2]	ENSG00000204218	Ensembl.Genes:374684[0>2];Ensembl.Genes:43310[2]
ENSG00000197252	Ensembl.Genes:40689[2]	ENSG00000224841	Ensembl.Genes:386063[0>2];Ensembl:132809[0]
ENSG00000197252	Ensembl.Genes:40689[2]	ENSG00000228736	Ensembl.Genes:386064[0>2];Ensembl:155695[0]
ENSG00000197252	Ensembl.Genes:40689[2]	ENSG00000237441	Ensembl.Genes:386065[0>2];Ensembl:134294[0]
ENSG00000197252	Ensembl.Genes:40689[2]	ENSG00000237825	Ensembl.Genes:386066[0>2];Ensembl:137250[0]
ENSG00000197252	Ensembl.Genes:40689[2]	ENSG00000205712	Ensembl.Genes:374685[0>2];Ensembl.Genes:44804[2]
ENSG00000197253	Ensembl:222045[0]	ENSG00000197253	Ensembl:222045[0]
ENSG00000197254	Ensembl:32964[0]	ENSG00000197254	Ensembl:32964[0]
ENSG00000197255	Ensembl.Genes:40692[2]	ENSG00000218029	Ensembl.Genes:374702[0>2];Ensembl:206603[0]
ENSG00000197256	Ensembl:131331[0]	ENSG00000197256	Ensembl:131331[0]
ENSG00000197257	Ensembl.Genes:40694[2]	ENSG00000197257	Ensembl.Genes:40694[2]
ENSG00000197258	Ensembl:140628[0]	ENSG00000197258	Ensembl:140628[0]
ENSG00000197260	Ensembl.Genes:40696[2]	ENSG00000197260	Ensembl.Genes:40696[2]
ENSG00000197261	Ensembl:158359[0]	ENSG00000197261	Ensembl:158359[0]
ENSG00000197262	Ensembl.Genes:40698[2]	ENSG00000197262	Ensembl.Genes:40698[2]
ENSG00000197263	Ensembl.Genes:40699[2]	ENSG00000197263	Ensembl.Genes:40699[2]
ENSG00000197264	Ensembl.Genes:40700[2]	ENSG00000197264	Ensembl.Genes:40700[2]
ENSG00000197265	Ensembl:153794[0]	ENSG00000197265	Ensembl:153794[0]
