name	source	ensembl_gene	ensembl_source
Ehf	MGI:17337[13];MGI:17337[13|6>12|0];Ensembl.MGI:56896[1>0]	ENSMUSG00000012350	SCENIC:53[0];MGI:17337[13];MGI:17337[13|6>12|0];Ensembl.MGI:56896[1>0]
Eif5a2	MGI:95261[13|6];MGI:95261[13|6>12|0];Ensembl.MGI:36780[1>0]	ENSMUSG00000050192	SCENIC:1454[0];MGI:95261[13|6];MGI:95261[13|6>12|0];Ensembl.MGI:36780[1>0]
Elf1	MGI:95329[13|6];MGI:95329[13|6>12|0];Ensembl.MGI:22758[1>0]	ENSMUSG00000036461	SCENIC:541[0];MGI:95329[13|6];MGI:95329[13|6>12|0];Ensembl.MGI:22758[1>0]
Elf2	MGI:9076[13];MGI:9076[13|6>12|0];Ensembl.MGI:46374[1>0]	ENSMUSG00000037174	SCENIC:364[0];MGI:9076[13];MGI:9076[13|6>12|0];Ensembl.MGI:46374[1>0]
Elf3	MGI:95331[13|6];MGI:95331[13|6>12|0];Ensembl.MGI:53299[1>0]	ENSMUSG00000003051	SCENIC:51[0];MGI:95331[13|6];MGI:95331[13|6>12|0];Ensembl.MGI:53299[1>0]
Elf4	MGI:30654[13];MGI:30654[13|6>12|0];Ensembl.MGI:8346[1>0]	ENSMUSG00000031103	SCENIC:362[0];MGI:30654[13];MGI:30654[13|6>12|0];Ensembl.MGI:8346[1>0]
Elf5	MGI:95333[13|6];MGI:95333[13|6>12|0];Ensembl.MGI:56900[1>0]	ENSMUSG00000027186	SCENIC:360[0];MGI:95333[13|6];MGI:95333[13|6>12|0];Ensembl.MGI:56900[1>0]
Elk1	MGI:95336[13|6];MGI:95336[13|6>12|0];Ensembl.MGI:34658[1>0]	ENSMUSG00000009406	SCENIC:355[0];MGI:95336[13|6];MGI:95336[13|6>12|0];Ensembl.MGI:34658[1>0]
Elk3	MGI:78039[13];MGI:78039[13|6>12|0];Ensembl.MGI:11960[1>0]	ENSMUSG00000008398	SCENIC:354[0];MGI:78039[13];MGI:78039[13|6>12|0];Ensembl.MGI:11960[1>0]
Elk4	MGI:7670[13];MGI:7670[13|6>12|0];Ensembl.MGI:47313[1>0]	ENSMUSG00000026436	SCENIC:359[0];MGI:7670[13];MGI:7670[13|6>12|0];Ensembl.MGI:47313[1>0]
Emx1	MGI:95590[13|6];MGI:95590[13|6>12|0];Ensembl.MGI:27632[1>0]	ENSMUSG00000033726	SCENIC:709[0];MGI:95590[13|6];MGI:95590[13|6>12|0];Ensembl.MGI:27632[1>0]
Emx2	MGI:186697[13];MGI:95591[13|6>12|0];Ensembl.MGI:6504[1>0]	ENSMUSG00000043969	SCENIC:221[0];MGI:186697[13];MGI:95591[13|6>12|0];Ensembl.MGI:6504[1>0]
En1	MGI:95593[13];MGI:95593[13|6>12|0];Ensembl.MGI:16909[1>0]	ENSMUSG00000058665	SCENIC:244[0];MGI:95593[13];MGI:95593[13|6>12|0];Ensembl.MGI:16909[1>0]
En2	MGI:33858[13];MGI:33858[13|6>12|0];Ensembl.MGI:38595[1>0]	ENSMUSG00000039095	SCENIC:210[0];MGI:33858[13];MGI:33858[13|6>12|0];Ensembl.MGI:38595[1>0]
Eno1	MGI:26856[13];MGI:26856[13|6>12|0];Ensembl.MGI:12539[1>0]	ENSMUSG00000063524	SCENIC:1200[0];MGI:26856[13];MGI:26856[13|6>12|0];Ensembl.MGI:12539[1>0]
Eno1b	MGI:89655[13];MGI:89655[13|6>12|0];Ensembl.MGI:11760[1>0]	ENSMUSG00000059040	SCENIC:1199[0];MGI:89655[13];MGI:89655[13|6>12|0];Ensembl.MGI:11760[1>0]
Eomes	MGI:37628[13];MGI:37628[13|6>12|0];Ensembl.MGI:41076[1>0]	ENSMUSG00000032446	SCENIC:109[0];MGI:37628[13];MGI:37628[13|6>12|0];Ensembl.MGI:41076[1>0]
Ep300	MGI:98317[13|6];MGI:98317[13|6>12|0];Ensembl.MGI:26043[1>0]	ENSMUSG00000055024	SCENIC:710[0];MGI:98317[13|6];MGI:98317[13|6>12|0];Ensembl.MGI:26043[1>0]
Epas1	MGI:98321[13|6];MGI:98321[13|6>12|0];Ensembl.MGI:41688[1>0]	ENSMUSG00000024140	SCENIC:606[0];MGI:98321[13|6];MGI:98321[13|6>12|0];Ensembl.MGI:41688[1>0]
Erf	MGI:98496[13|6];MGI:98496[13|6>12|0];Ensembl.MGI:38398[1>0]	ENSMUSG00000040857	SCENIC:711[0];MGI:98496[13|6];MGI:98496[13|6>12|0];Ensembl.MGI:38398[1>0]
Erg	MGI:65773[13];MGI:65773[13|6>12|0];Ensembl.MGI:13190[1>0]	ENSMUSG00000040732	SCENIC:365[0];MGI:65773[13];MGI:65773[13|6>12|0];Ensembl.MGI:13190[1>0]
Esr1	MGI:20419[13];MGI:20419[13|6>12|0];Ensembl.MGI:23141[1>0]	ENSMUSG00000019768	SCENIC:317[0];MGI:20419[13];MGI:20419[13|6>12|0];Ensembl.MGI:23141[1>0]
Esr2	MGI:98751[13];MGI:98669[13|6>12|0];Ensembl.MGI:18890[1>0]	ENSMUSG00000021055	SCENIC:349[0];MGI:98751[13];MGI:98669[13|6>12|0];Ensembl.MGI:18890[1>0]
