Gene stable ID	UCSC Stable ID
ENSMUSG00000034591	
ENSMUSG00000034591	
ENSMUSG00000082361	
ENSMUSG00000022286	
ENSMUSG00000038729	uc008syj.2
ENSMUSG00000082361	
ENSMUSG00000083737	uc290lmt.1
ENSMUSG00000034591	
ENSMUSG00000081786	uc290lmu.1
ENSMUSG00000082451	uc290lmv.1
ENSMUSG00000062296	
ENSMUSG00000034591	
ENSMUSG00000075415	
ENSMUSG00000089327	uc290lmw.1
ENSMUSG00000081369	uc290lmx.1
ENSMUSG00000020696	
ENSMUSG00000081789	uc290lmy.1
ENSMUSG00000112577	
ENSMUSG00000062296	
ENSMUSG00000075415	
ENSMUSG00000023903	
ENSMUSG00000062296	
ENSMUSG00000112134	
ENSMUSG00000054823	
ENSMUSG00000073846	uc290mxj.1
ENSMUSG00000075415	
ENSMUSG00000062296	
ENSMUSG00000065040	uc290lmz.1
ENSMUSG00002076792	uc290mxk.1
ENSMUSG00000096195	uc290mxn.1
ENSMUSG00000075415	
ENSMUSG00000038538	
ENSMUSG00000023903	
ENSMUSG00000034981	
ENSMUSG00000054823	
ENSMUSG00000023903	
ENSMUSG00000020696	
ENSMUSG00000075415	
ENSMUSG00000020696	
ENSMUSG00000107261	
ENSMUSG00000054823	
ENSMUSG00000020255	
ENSMUSG00000117108	
ENSMUSG00000106917	
ENSMUSG00000054823	
ENSMUSG00000117258	
ENSMUSG00000099468	
ENSMUSG00000038538	
ENSMUSG00000054823	
ENSMUSG00000052117	uc008syo.2
ENSMUSG00000038538	
ENSMUSG00000039452	
ENSMUSG00000038538	
ENSMUSG00000054823	
ENSMUSG00000039452	
ENSMUSG00000054823	
ENSMUSG00000105592	
ENSMUSG00002075554	
ENSMUSG00000088037	
ENSMUSG00000038538	
ENSMUSG00002076327	
ENSMUSG00000110088	
ENSMUSG00000038538	
ENSMUSG00000109679	
ENSMUSG00000038538	
ENSMUSG00000022286	
ENSMUSG00000038538	
ENSMUSG00000038538	
ENSMUSG00000055373	uc008sei.2
ENSMUSG00000098285	
ENSMUSG00000022286	
ENSMUSG00000019689	
ENSMUSG00000055373	uc033iaw.2
ENSMUSG00000022286	uc288xqr.1
ENSMUSG00000055373	uc290lna.1
ENSMUSG00000020696	
ENSMUSG00000065048	uc290lnb.1
ENSMUSG00000083835	uc290lnc.1
ENSMUSG00000019689	
ENSMUSG00002075069	uc290lnd.1
ENSMUSG00000084018	uc290lne.1
ENSMUSG00000022286	
ENSMUSG00000088547	uc290lnf.1
ENSMUSG00000032500	
ENSMUSG00000022286	
ENSMUSG00000081670	
ENSMUSG00000106647	
ENSMUSG00000089949	
ENSMUSG00000089811	
ENSMUSG00000106232	
ENSMUSG00000020696	
ENSMUSG00000027359	
ENSMUSG00000040520	uc008sej.2
ENSMUSG00000020696	
ENSMUSG00000027359	
ENSMUSG00000040520	uc290lng.1
ENSMUSG00000027359	
ENSMUSG00000020696	
ENSMUSG00000040520	uc290lnh.1
ENSMUSG00000027359	
ENSMUSG00000040520	uc290lni.1
ENSMUSG00000096105	uc290lnj.1
ENSMUSG00000082573	uc290lnk.1
ENSMUSG00000081985	uc290lnl.1
ENSMUSG00000082138	uc290lnm.1
ENSMUSG00000086257	uc008sek.1
ENSMUSG00000083447	uc290lnn.1
ENSMUSG00000043782	
ENSMUSG00000080958	uc290lno.1
ENSMUSG00000084163	uc290lnp.1
ENSMUSG00000043782	
ENSMUSG00000095003	uc290lnq.1
ENSMUSG00000082674	uc290lnr.1
ENSMUSG00000043782	
ENSMUSG00000080175	uc290lns.1
ENSMUSG00000082977	uc290lnt.1
ENSMUSG00000082703	uc290lnu.1
ENSMUSG00000043782	
ENSMUSG00000077521	uc290lnv.1
ENSMUSG00000082359	uc290lnw.1
ENSMUSG00000081579	uc290lnx.1
ENSMUSG00000041319	
ENSMUSG00000084073	uc290lny.1
ENSMUSG00000083214	uc290lnz.1
ENSMUSG00000081011	uc290loa.1
ENSMUSG00000031392	
ENSMUSG00000020256	
ENSMUSG00000020256	
ENSMUSG00000020256	
ENSMUSG00000032382	
ENSMUSG00000020256	
ENSMUSG00000031570	
ENSMUSG00000032382	
ENSMUSG00000032382	
ENSMUSG00000032382	
ENSMUSG00000045326	
ENSMUSG00000032382	
ENSMUSG00000032382	
ENSMUSG00000032382	
ENSMUSG00000045326	
ENSMUSG00000020256	
ENSMUSG00000045326	
ENSMUSG00000020256	
ENSMUSG00000045326	
ENSMUSG00000020256	
ENSMUSG00000045326	
ENSMUSG00000029088	
ENSMUSG00000029823	
ENSMUSG00000045326	
ENSMUSG00000031392	
ENSMUSG00000105175	
ENSMUSG00000032381	
ENSMUSG00000031392	
ENSMUSG00000029088	
ENSMUSG00000029088	
ENSMUSG00000032502	
ENSMUSG00000027881	
ENSMUSG00000031392	
ENSMUSG00000029088	
ENSMUSG00000029088	
ENSMUSG00000029088	
ENSMUSG00000029088	
ENSMUSG00000029088	
ENSMUSG00000105653	
ENSMUSG00000093502	
ENSMUSG00000051359	
ENSMUSG00000105574	
ENSMUSG00000029823	
ENSMUSG00000093748	
ENSMUSG00000051359	
ENSMUSG00000105530	
ENSMUSG00000105454	uc290vkc.1
ENSMUSG00000031392	
ENSMUSG00000027881	
ENSMUSG00000105958	
ENSMUSG00000031392	
ENSMUSG00000106404	
ENSMUSG00000051359	
ENSMUSG00000106408	
ENSMUSG00000027881	
ENSMUSG00000031570	
ENSMUSG00000106414	
ENSMUSG00000027881	
ENSMUSG00000027881	
ENSMUSG00000031570	
ENSMUSG00000027881	
ENSMUSG00000101978	
ENSMUSG00000051359	
ENSMUSG00000027881	
ENSMUSG00000106712	
ENSMUSG00000051359	
ENSMUSG00000027881	
ENSMUSG00000031570	
ENSMUSG00000107337	
ENSMUSG00000051359	
ENSMUSG00000051638	
ENSMUSG00000096726	
ENSMUSG00000051638	
ENSMUSG00000031392	
ENSMUSG00000051359	
ENSMUSG00000107301	
ENSMUSG00000031570	
ENSMUSG00000031392	
ENSMUSG00000032502	
ENSMUSG00000051359	
ENSMUSG00000105974	
ENSMUSG00000031392	
ENSMUSG00000105791	
ENSMUSG00000029823	
ENSMUSG00000051359	
ENSMUSG00000106469	
ENSMUSG00000051359	uc288xrj.1
ENSMUSG00000031570	
ENSMUSG00000031392	
ENSMUSG00000039230	
ENSMUSG00000032502	
ENSMUSG00000034560	
ENSMUSG00000104655	
ENSMUSG00000068742	
ENSMUSG00000051359	
ENSMUSG00002075053	
ENSMUSG00000031570	
ENSMUSG00000105332	
ENSMUSG00000051359	
ENSMUSG00000031570	
ENSMUSG00000111054	
ENSMUSG00000104929	
ENSMUSG00000041319	
ENSMUSG00000101671	
ENSMUSG00000031570	
ENSMUSG00002076649	
ENSMUSG00000004562	
ENSMUSG00000031392	
ENSMUSG00000031392	
ENSMUSG00000031570	
ENSMUSG00000039230	
ENSMUSG00000068742	
ENSMUSG00000031392	
ENSMUSG00000031570	
ENSMUSG00000031392	
ENSMUSG00000004562	
ENSMUSG00000031570	
ENSMUSG00000068742	
ENSMUSG00000031392	
ENSMUSG00000086992	
ENSMUSG00000031570	
ENSMUSG00000041319	
ENSMUSG00000068742	
ENSMUSG00000086992	
ENSMUSG00000031392	
ENSMUSG00000031570	
ENSMUSG00000031392	
ENSMUSG00000029823	
ENSMUSG00000031570	
ENSMUSG00000084781	
ENSMUSG00000041319	
ENSMUSG00000086992	
ENSMUSG00000110127	
ENSMUSG00000029823	
ENSMUSG00000086992	
ENSMUSG00000031392	
ENSMUSG00000041319	
ENSMUSG00000086992	
ENSMUSG00000031392	
ENSMUSG00000004562	
ENSMUSG00000031392	
ENSMUSG00000041319	
ENSMUSG00000086992	
ENSMUSG00000029823	
ENSMUSG00000031392	
ENSMUSG00000084316	uc288xrc.1
ENSMUSG00000041319	
ENSMUSG00000031392	
ENSMUSG00000022288	
ENSMUSG00000029823	
ENSMUSG00000092907	
ENSMUSG00000076127	
ENSMUSG00000029823	
ENSMUSG00000029823	
ENSMUSG00000049922	
ENSMUSG00000029823	
ENSMUSG00000115157	
ENSMUSG00000084382	
ENSMUSG00000029823	
ENSMUSG00000115095	uc288xrl.1
ENSMUSG00000039230	
ENSMUSG00000023904	
ENSMUSG00000004562	
ENSMUSG00000080425	
ENSMUSG00000086125	
ENSMUSG00000039230	
ENSMUSG00000029823	
ENSMUSG00000023904	
ENSMUSG00000086313	
ENSMUSG00000004562	
ENSMUSG00000039230	
ENSMUSG00000037316	
ENSMUSG00000113558	
ENSMUSG00000023904	
ENSMUSG00000037316	
ENSMUSG00000095440	
ENSMUSG00000095440	
ENSMUSG00000029823	
ENSMUSG00000004562	
ENSMUSG00000056367	
ENSMUSG00000037316	
ENSMUSG00000004562	
ENSMUSG00000031838	
ENSMUSG00000004562	
ENSMUSG00000004562	
ENSMUSG00000071537	
ENSMUSG00000049922	
ENSMUSG00000004562	
ENSMUSG00000049922	
ENSMUSG00000039230	
ENSMUSG00000004562	
ENSMUSG00000004562	
ENSMUSG00000039230	
ENSMUSG00000056367	
ENSMUSG00000004562	
ENSMUSG00000039230	
ENSMUSG00000004562	
ENSMUSG00000023905	
ENSMUSG00000056367	
ENSMUSG00000047034	
ENSMUSG00000106244	
ENSMUSG00000004562	
ENSMUSG00000023905	
ENSMUSG00000105620	
ENSMUSG00000104562	
ENSMUSG00000004562	
ENSMUSG00000104661	
ENSMUSG00000105922	
ENSMUSG00000004562	
ENSMUSG00000023905	
ENSMUSG00000004562	
ENSMUSG00000105983	
ENSMUSG00000004562	
ENSMUSG00000023905	
ENSMUSG00000105828	
ENSMUSG00000004562	
ENSMUSG00000106579	
ENSMUSG00000023905	
ENSMUSG00000004562	
ENSMUSG00000105700	
ENSMUSG00000071537	
ENSMUSG00000047034	
ENSMUSG00000023905	
ENSMUSG00000004562	
ENSMUSG00000071537	
ENSMUSG00000047034	
ENSMUSG00000004562	
ENSMUSG00000093490	
ENSMUSG00000106539	
ENSMUSG00000004562	
ENSMUSG00000097633	
ENSMUSG00000105771	
ENSMUSG00000047034	
ENSMUSG00000032380	
ENSMUSG00000083477	
ENSMUSG00000032380	
ENSMUSG00000047034	
ENSMUSG00000031393	
ENSMUSG00000105540	
ENSMUSG00000104634	
ENSMUSG00000047034	
ENSMUSG00000047034	
ENSMUSG00000023906	
ENSMUSG00000032380	
ENSMUSG00000079598	
ENSMUSG00000027660	
ENSMUSG00000018841	
ENSMUSG00000105052	
ENSMUSG00000023906	
ENSMUSG00000105052	
ENSMUSG00000079598	
ENSMUSG00000023906	
ENSMUSG00000032380	
ENSMUSG00000031393	
ENSMUSG00000031840	
ENSMUSG00000027660	
ENSMUSG00000032380	
ENSMUSG00000031840	
ENSMUSG00000104824	
ENSMUSG00000066720	
ENSMUSG00000027660	
ENSMUSG00000015222	
ENSMUSG00000031393	
ENSMUSG00000027660	
ENSMUSG00000031393	
ENSMUSG00000095550	
ENSMUSG00000031393	
ENSMUSG00000104651	
ENSMUSG00000031840	
ENSMUSG00000034560	
ENSMUSG00000031840	
ENSMUSG00000106627	
ENSMUSG00000034560	
ENSMUSG00000034560	
ENSMUSG00000031840	
ENSMUSG00000015222	
ENSMUSG00000067341	
ENSMUSG00000031840	
ENSMUSG00000027360	
ENSMUSG00000027660	
ENSMUSG00000015222	
ENSMUSG00000015222	
ENSMUSG00000027360	
ENSMUSG00000027660	
ENSMUSG00000029397	
ENSMUSG00000027360	
ENSMUSG00000027360	
ENSMUSG00000027360	
ENSMUSG00000037625	
ENSMUSG00000085293	
ENSMUSG00000080860	
ENSMUSG00000062638	
ENSMUSG00000099223	
ENSMUSG00000098406	
ENSMUSG00000062638	
ENSMUSG00000083522	
ENSMUSG00000031394	
ENSMUSG00000031394	
ENSMUSG00000049295	
ENSMUSG00000031394	
ENSMUSG00000049295	
ENSMUSG00000031394	
ENSMUSG00000027221	
ENSMUSG00000031394	
ENSMUSG00000049295	
ENSMUSG00000031394	
ENSMUSG00000085976	
ENSMUSG00000015222	
ENSMUSG00000081118	
ENSMUSG00000086980	
ENSMUSG00000028289	uc008sem.4
ENSMUSG00000082700	
ENSMUSG00000049295	
ENSMUSG00000049295	
ENSMUSG00000049295	
ENSMUSG00000062564	
ENSMUSG00000049295	
ENSMUSG00000062564	
ENSMUSG00000049295	
ENSMUSG00000084131	
ENSMUSG00000029397	
ENSMUSG00000049295	
ENSMUSG00000018841	
ENSMUSG00000049295	
ENSMUSG00000018841	
ENSMUSG00000029397	
ENSMUSG00000049295	
ENSMUSG00000015222	
ENSMUSG00000018841	
ENSMUSG00000018841	
ENSMUSG00000029397	
ENSMUSG00000018841	
ENSMUSG00000029397	
ENSMUSG00000015222	
ENSMUSG00000107200	
ENSMUSG00000049295	
ENSMUSG00000015222	
ENSMUSG00002075701	
ENSMUSG00000049295	
ENSMUSG00000096035	
ENSMUSG00000015222	
ENSMUSG00000096035	
ENSMUSG00000015222	
ENSMUSG00000072571	
ENSMUSG00000027220	
ENSMUSG00000015222	
ENSMUSG00000015222	
ENSMUSG00000015222	
ENSMUSG00000018844	
ENSMUSG00000072571	
ENSMUSG00000072571	
ENSMUSG00000072571	
ENSMUSG00000031397	
ENSMUSG00000115454	
ENSMUSG00000031397	
ENSMUSG00000115141	uc288tug.1
ENSMUSG00000015222	
ENSMUSG00000015222	
ENSMUSG00000000530	
ENSMUSG00000015222	
ENSMUSG00000000530	
ENSMUSG00000044286	
ENSMUSG00000015222	
ENSMUSG00000044286	
ENSMUSG00000044286	
ENSMUSG00000044286	
ENSMUSG00000015222	
ENSMUSG00000020263	
ENSMUSG00000044286	
ENSMUSG00000015222	
ENSMUSG00000065853	
ENSMUSG00000073411	
ENSMUSG00000115736	
ENSMUSG00000015222	
ENSMUSG00000000530	
ENSMUSG00000028289	uc008sen.4
ENSMUSG00000115541	
ENSMUSG00000020263	
ENSMUSG00000073411	
ENSMUSG00000028289	uc290lob.1
ENSMUSG00000015222	
ENSMUSG00000073411	
ENSMUSG00000028289	uc012dbe.3
ENSMUSG00000015222	
ENSMUSG00000000530	
ENSMUSG00000020263	
ENSMUSG00000015222	
ENSMUSG00000000530	
ENSMUSG00000020263	
ENSMUSG00000028289	uc290loc.1
ENSMUSG00000015222	
ENSMUSG00000028289	uc290loe.1
ENSMUSG00000000530	
ENSMUSG00000088850	
ENSMUSG00000092438	
ENSMUSG00000000530	
ENSMUSG00000073656	
ENSMUSG00000061313	
ENSMUSG00000038664	
ENSMUSG00000065694	
ENSMUSG00000079507	
ENSMUSG00000061313	
ENSMUSG00000028289	uc290lof.1
ENSMUSG00000000530	
ENSMUSG00000000530	
ENSMUSG00000061313	
ENSMUSG00000042390	
ENSMUSG00000028289	uc290log.1
ENSMUSG00000020263	
ENSMUSG00000086774	uc290lod.1
ENSMUSG00000038664	
ENSMUSG00000000530	
ENSMUSG00000020263	
ENSMUSG00000000530	
ENSMUSG00000087316	uc290loh.1
ENSMUSG00000038664	
ENSMUSG00000087690	
ENSMUSG00000061313	
ENSMUSG00000086339	uc290loi.1
ENSMUSG00000080911	uc290loj.1
ENSMUSG00000061313	
ENSMUSG00000079507	
ENSMUSG00000082486	uc290lok.1
ENSMUSG00000038664	
ENSMUSG00000082058	uc290lol.1
ENSMUSG00000061313	
ENSMUSG00000080771	uc290lom.1
ENSMUSG00000038664	
ENSMUSG00000061313	
ENSMUSG00000042390	
ENSMUSG00000038664	
ENSMUSG00000087180	uc290lon.1
ENSMUSG00000079507	
ENSMUSG00000071076	
ENSMUSG00000038664	
ENSMUSG00000042390	
ENSMUSG00000085522	uc290loo.1
ENSMUSG00000084437	
ENSMUSG00000100130	
ENSMUSG00000091655	
ENSMUSG00002075233	uc290lop.1
ENSMUSG00000042390	
ENSMUSG00000100130	
ENSMUSG00000082949	uc290loq.1
ENSMUSG00000065053	uc290lor.1
ENSMUSG00000082254	uc290los.1
ENSMUSG00000042390	
ENSMUSG00000086470	uc290myd.1
ENSMUSG00000042390	
ENSMUSG00000020263	
ENSMUSG00000042390	
ENSMUSG00000043385	uc008szd.2
ENSMUSG00000050503	
ENSMUSG00000020263	
ENSMUSG00000043385	uc290mye.1
ENSMUSG00000020263	
ENSMUSG00000029090	
ENSMUSG00000020263	
ENSMUSG00000008496	
ENSMUSG00000042390	
ENSMUSG00000020263	
ENSMUSG00000029090	
ENSMUSG00000020263	
ENSMUSG00000029090	
ENSMUSG00000020263	
ENSMUSG00000029090	
ENSMUSG00000029090	
ENSMUSG00000020263	
ENSMUSG00000008496	
ENSMUSG00000029090	
ENSMUSG00000029090	
ENSMUSG00000091705	
ENSMUSG00000091705	
ENSMUSG00000096045	
ENSMUSG00000008496	
ENSMUSG00000096045	
ENSMUSG00000106430	
ENSMUSG00000000532	
ENSMUSG00000104870	
ENSMUSG00000106563	
ENSMUSG00000000194	
ENSMUSG00000105020	
ENSMUSG00000099124	
ENSMUSG00000119176	
ENSMUSG00000000194	
ENSMUSG00000092253	
ENSMUSG00000000194	
ENSMUSG00000097915	
ENSMUSG00000008496	
ENSMUSG00000079505	
ENSMUSG00000097915	
ENSMUSG00000097915	
ENSMUSG00000097915	
ENSMUSG00000097915	
ENSMUSG00000105423	
ENSMUSG00000097915	
ENSMUSG00000105423	
ENSMUSG00000115944	
ENSMUSG00000106345	
ENSMUSG00000008496	
ENSMUSG00000069072	
ENSMUSG00000046605	
ENSMUSG00000000194	
ENSMUSG00000105320	
ENSMUSG00000008496	
ENSMUSG00000106038	
ENSMUSG00000069072	
ENSMUSG00000000194	
ENSMUSG00000046605	
ENSMUSG00000008496	
ENSMUSG00000105931	
ENSMUSG00000105273	
ENSMUSG00000106267	
ENSMUSG00000000194	
ENSMUSG00000008496	
ENSMUSG00000085953	
ENSMUSG00002076511	
ENSMUSG00000000194	
ENSMUSG00000035929	
ENSMUSG00000000194	
ENSMUSG00000085953	
ENSMUSG00000008496	
ENSMUSG00000000194	
ENSMUSG00000103998	
ENSMUSG00000000194	
ENSMUSG00000035929	
ENSMUSG00000008496	
ENSMUSG00000000194	
ENSMUSG00000098441	
ENSMUSG00000091049	
ENSMUSG00000088891	
ENSMUSG00000087430	
ENSMUSG00000091049	
ENSMUSG00000055413	
ENSMUSG00000054499	
ENSMUSG00000090671	
ENSMUSG00000031845	
ENSMUSG00000000531	
ENSMUSG00000031845	
ENSMUSG00000093446	
ENSMUSG00000067700	
ENSMUSG00000055413	
ENSMUSG00000045662	
ENSMUSG00000031328	
ENSMUSG00000054499	
ENSMUSG00000055413	
ENSMUSG00000054499	
ENSMUSG00000054499	
ENSMUSG00000061436	
ENSMUSG00000092560	
ENSMUSG00000098325	
ENSMUSG00000108523	
ENSMUSG00000037296	
ENSMUSG00000073119	
ENSMUSG00000037296	
ENSMUSG00000037296	
ENSMUSG00000037296	
ENSMUSG00000046541	
ENSMUSG00000073117	
ENSMUSG00000075028	
ENSMUSG00000105422	
ENSMUSG00000075028	
ENSMUSG00000073409	
ENSMUSG00000032376	
ENSMUSG00000075028	
ENSMUSG00000073116	
ENSMUSG00000075028	
ENSMUSG00000073409	
ENSMUSG00000023034	
ENSMUSG00000075028	
ENSMUSG00000075028	
ENSMUSG00000092278	
ENSMUSG00000061436	
ENSMUSG00000023034	
ENSMUSG00000026683	
ENSMUSG00000023034	
ENSMUSG00000061436	
ENSMUSG00000061436	
ENSMUSG00000023034	
ENSMUSG00000121015	
ENSMUSG00000051940	
ENSMUSG00000032376	
ENSMUSG00000061436	
ENSMUSG00000031574	
ENSMUSG00000061436	
ENSMUSG00000032376	
ENSMUSG00000020692	
ENSMUSG00000061436	
ENSMUSG00000020692	
ENSMUSG00000026683	
ENSMUSG00000037204	
ENSMUSG00000020692	
ENSMUSG00000037204	
ENSMUSG00000026683	
ENSMUSG00000032376	
ENSMUSG00000037204	
ENSMUSG00000020692	
ENSMUSG00000026683	
ENSMUSG00000032376	
ENSMUSG00000020692	
ENSMUSG00000067698	
ENSMUSG00000026683	
ENSMUSG00000032376	
ENSMUSG00000075408	
ENSMUSG00000079492	
ENSMUSG00000032376	
ENSMUSG00000103526	
ENSMUSG00000116395	
ENSMUSG00000032376	
ENSMUSG00000103267	
ENSMUSG00000032376	
ENSMUSG00000020692	
ENSMUSG00000031574	
ENSMUSG00000032376	
ENSMUSG00000059645	
ENSMUSG00000032376	
ENSMUSG00000020692	
ENSMUSG00000105786	
ENSMUSG00000086387	
ENSMUSG00000116114	
ENSMUSG00000116114	
ENSMUSG00000029925	
ENSMUSG00000091373	
ENSMUSG00000029044	
ENSMUSG00000116114	
ENSMUSG00000116114	
ENSMUSG00000073406	
ENSMUSG00000029044	
ENSMUSG00000116114	
ENSMUSG00000116114	
ENSMUSG00000066979	
ENSMUSG00000116114	
ENSMUSG00000029044	
ENSMUSG00000116114	
ENSMUSG00000029044	
ENSMUSG00000105491	
ENSMUSG00000039208	
ENSMUSG00000026678	
ENSMUSG00000066979	
ENSMUSG00000026678	
ENSMUSG00000010461	
ENSMUSG00000066979	
ENSMUSG00000062661	
ENSMUSG00000066979	
ENSMUSG00000066979	
ENSMUSG00000062661	
ENSMUSG00000010461	
ENSMUSG00000066979	
ENSMUSG00000066979	
ENSMUSG00000087559	
ENSMUSG00000029925	
ENSMUSG00000010461	
ENSMUSG00000062758	
ENSMUSG00000109066	
ENSMUSG00000039208	
ENSMUSG00000010461	
ENSMUSG00000108839	
ENSMUSG00000039208	
ENSMUSG00000010461	
ENSMUSG00000109014	
ENSMUSG00000010461	
ENSMUSG00000038530	
ENSMUSG00000109340	
ENSMUSG00000010461	
ENSMUSG00000037185	
ENSMUSG00000085126	
ENSMUSG00000038530	
ENSMUSG00000119293	
ENSMUSG00000099690	
ENSMUSG00000085970	
ENSMUSG00000045662	
ENSMUSG00000112111	
ENSMUSG00000038530	
ENSMUSG00000039198	
ENSMUSG00000111991	
ENSMUSG00000045662	
ENSMUSG00000119314	
ENSMUSG00000029925	
ENSMUSG00000088093	
ENSMUSG00000103110	
ENSMUSG00000029925	
ENSMUSG00000029925	
ENSMUSG00000045662	
ENSMUSG00000029925	
ENSMUSG00000040125	
ENSMUSG00000029925	
ENSMUSG00000045662	
ENSMUSG00000039198	
ENSMUSG00000045662	
ENSMUSG00000106737	
ENSMUSG00000084401	
ENSMUSG00000070532	
ENSMUSG00000077339	
ENSMUSG00000086684	
ENSMUSG00000070532	
ENSMUSG00000082947	
ENSMUSG00000100121	
ENSMUSG00000082831	
ENSMUSG00000037185	
ENSMUSG00000089990	
ENSMUSG00000037185	
ENSMUSG00000037185	
ENSMUSG00000037185	
ENSMUSG00000088459	
ENSMUSG00000032373	
ENSMUSG00000116116	
ENSMUSG00000116030	
ENSMUSG00000032373	
ENSMUSG00000023039	
ENSMUSG00000032373	
ENSMUSG00000023039	
ENSMUSG00000032373	
ENSMUSG00000032373	
ENSMUSG00000032373	
ENSMUSG00000040339	
ENSMUSG00000040339	
ENSMUSG00000106108	
ENSMUSG00000038507	
ENSMUSG00002074978	
ENSMUSG00000105638	
ENSMUSG00000038507	
ENSMUSG00000106976	
ENSMUSG00000023039	
ENSMUSG00000026675	
ENSMUSG00000015519	
ENSMUSG00000027880	
ENSMUSG00000026675	
ENSMUSG00000026675	
ENSMUSG00000026675	
ENSMUSG00000027880	
ENSMUSG00000105139	
ENSMUSG00000105139	
ENSMUSG00000032375	
ENSMUSG00000015519	
ENSMUSG00000032375	
ENSMUSG00000015519	
ENSMUSG00000032375	
ENSMUSG00000074232	
ENSMUSG00000074232	
ENSMUSG00000092131	
ENSMUSG00000023039	
ENSMUSG00000092131	
ENSMUSG00000015519	
ENSMUSG00000110846	
ENSMUSG00000092131	
ENSMUSG00000111542	
ENSMUSG00000059237	
ENSMUSG00000095478	
ENSMUSG00000023039	
ENSMUSG00000093189	
ENSMUSG00000029167	
ENSMUSG00000096553	
ENSMUSG00000096553	
ENSMUSG00000111890	
ENSMUSG00000028284	uc008seq.4
ENSMUSG00000086434	
ENSMUSG00000086428	
ENSMUSG00000028284	uc008sep.4
ENSMUSG00000028284	uc290lot.1
ENSMUSG00000029167	
ENSMUSG00000028284	uc290lou.1
ENSMUSG00000029167	
ENSMUSG00000029167	
ENSMUSG00000034066	
ENSMUSG00000029167	
ENSMUSG00000042599	
ENSMUSG00000105442	
ENSMUSG00000105622	
ENSMUSG00000034066	
ENSMUSG00000028284	uc290lov.1
ENSMUSG00000106575	
ENSMUSG00000053040	
ENSMUSG00000028284	uc290low.1
ENSMUSG00000105762	
ENSMUSG00000103854	
ENSMUSG00000105663	
ENSMUSG00000053040	
ENSMUSG00000042599	
ENSMUSG00000106010	
ENSMUSG00000104919	
ENSMUSG00000115026	
ENSMUSG00000091745	
ENSMUSG00000105942	
ENSMUSG00000040322	
ENSMUSG00000107365	
ENSMUSG00000106292	
ENSMUSG00000028284	uc290loy.1
ENSMUSG00000089422	
ENSMUSG00000040322	
ENSMUSG00000083717	
ENSMUSG00000104847	
ENSMUSG00000028284	uc290lox.1
ENSMUSG00000098726	
ENSMUSG00000106648	
ENSMUSG00000047641	
ENSMUSG00000028284	uc290lpa.1
ENSMUSG00000084201	uc290loz.1
ENSMUSG00000084440	uc290lpb.1
ENSMUSG00000082398	uc290lpc.1
ENSMUSG00000083872	uc290lpd.1
ENSMUSG00000083564	uc290lpe.1
ENSMUSG00000036943	
ENSMUSG00000060373	
ENSMUSG00000063971	
ENSMUSG00000019802	
ENSMUSG00000060373	
ENSMUSG00000067615	
ENSMUSG00000067615	
ENSMUSG00000115328	
ENSMUSG00000036781	
ENSMUSG00000040270	uc012dbf.2
ENSMUSG00000060373	
ENSMUSG00000036781	
ENSMUSG00000040270	uc290lpf.1
ENSMUSG00000060373	
ENSMUSG00000040270	uc290lpg.1
ENSMUSG00000036781	
ENSMUSG00000040270	uc290lph.1
ENSMUSG00000040270	uc290lpi.1
ENSMUSG00000040270	uc290lpm.1
ENSMUSG00000060373	
ENSMUSG00000036781	
ENSMUSG00000040270	uc012dbg.1
ENSMUSG00000060373	
ENSMUSG00000036781	
ENSMUSG00000036781	
ENSMUSG00000060373	
ENSMUSG00000087049	uc057lhh.2
ENSMUSG00000060373	
ENSMUSG00000019802	
ENSMUSG00002075802	uc290lpj.1
ENSMUSG00000060373	
ENSMUSG00000060373	
ENSMUSG00000019802	
ENSMUSG00000086150	uc008set.2
ENSMUSG00000060373	
ENSMUSG00000086150	uc290lpl.1
ENSMUSG00000019802	
ENSMUSG00000060373	
ENSMUSG00000019802	
ENSMUSG00000086150	uc290lpk.1
ENSMUSG00000087719	
ENSMUSG00000051056	uc290lpn.1
ENSMUSG00000051056	uc008sev.2
ENSMUSG00000081879	uc290lpo.1
ENSMUSG00000032370	
ENSMUSG00000018845	
ENSMUSG00000073406	
ENSMUSG00000073406	
ENSMUSG00000073406	
ENSMUSG00000018845	
ENSMUSG00000073406	
ENSMUSG00000032370	
ENSMUSG00000018845	
ENSMUSG00000073406	
ENSMUSG00002076756	
ENSMUSG00000073406	
ENSMUSG00000073406	
ENSMUSG00000073406	
ENSMUSG00000073406	
ENSMUSG00000018845	
ENSMUSG00000018845	
ENSMUSG00000086058	
ENSMUSG00000073406	
ENSMUSG00000022376	
ENSMUSG00000022376	
ENSMUSG00000086327	
ENSMUSG00000092304	
ENSMUSG00000086327	
ENSMUSG00000022376	
ENSMUSG00000054404	
ENSMUSG00000029924	
ENSMUSG00000072541	
ENSMUSG00000115677	
ENSMUSG00000092224	
ENSMUSG00000053141	
ENSMUSG00000073405	
ENSMUSG00000053141	
ENSMUSG00000053141	
ENSMUSG00000054404	
ENSMUSG00000029924	
ENSMUSG00000053141	
ENSMUSG00000029924	
ENSMUSG00000053141	
ENSMUSG00000028282	uc008sex.4
ENSMUSG00000053141	
ENSMUSG00000092243	
ENSMUSG00000028282	uc290lpr.1
ENSMUSG00000092243	
ENSMUSG00000084919	
