Gene stable ID	MGI ID
ENSMUSG00000095991	MGI:4937875
ENSMUSG00000087662	MGI:3651828
ENSMUSG00000045942	MGI:3039622
ENSMUSG00000090927	MGI:4937874
ENSMUSG00000079379	MGI:3781420
ENSMUSG00000006344	MGI:1346063
ENSMUSG00000091613	MGI:4937873
ENSMUSG00000085620	MGI:3041239
ENSMUSG00000090552	MGI:4937985
ENSMUSG00000096629	MGI:3781561
ENSMUSG00000046032	MGI:1919331
ENSMUSG00000100524	MGI:5579124
ENSMUSG00000102499	MGI:5610212
ENSMUSG00000103521	MGI:5588889
ENSMUSG00000104098	MGI:3035322
ENSMUSG00000026009	MGI:1858745
ENSMUSG00000097024	MGI:5477051
ENSMUSG00000107157	MGI:3781349
ENSMUSG00000091595	MGI:3781522
ENSMUSG00000001123	MGI:109496
ENSMUSG00000097349	MGI:5477225
ENSMUSG00000088693	MGI:5452107
ENSMUSG00000097450	MGI:5477387
ENSMUSG00000086801	MGI:3802102
ENSMUSG00000087140	MGI:3650400
ENSMUSG00000089052	MGI:5453128
ENSMUSG00000022357	MGI:3045310
ENSMUSG00000038415	MGI:1298228
ENSMUSG00000112517	MGI:6097301
ENSMUSG00000087220	MGI:3650186
ENSMUSG00000120669	MGI:7336976
ENSMUSG00000120222	MGI:7336938
ENSMUSG00000096286	MGI:3644534
ENSMUSG00000097780	MGI:5477240
ENSMUSG00000073789	MGI:3642534
ENSMUSG00000094825	MGI:3781373
ENSMUSG00000102578	MGI:3642535
ENSMUSG00000020594	MGI:1931751
ENSMUSG00000055114	MGI:1917037
ENSMUSG00000038408	MGI:1916631
ENSMUSG00000035275	MGI:2443623
ENSMUSG00000096003	MGI:3781677
ENSMUSG00000115576	MGI:3780844
ENSMUSG00000037119	MGI:1277178
ENSMUSG00000106752	MGI:3781526
ENSMUSG00000091713	MGI:4937953
ENSMUSG00000091995	MGI:3781517
ENSMUSG00000087276	MGI:3650784
ENSMUSG00000038402	MGI:1347479
ENSMUSG00000097218	MGI:5477046
ENSMUSG00002075827	MGI:6846013
ENSMUSG00000120009	MGI:7337036
ENSMUSG00000090900	MGI:3781504
ENSMUSG00000065843	MGI:5454963
ENSMUSG00000086144	MGI:3650783
ENSMUSG00000091404	MGI:3781319
ENSMUSG00000095912	MGI:3781495
ENSMUSG00000029004	MGI:1924825
ENSMUSG00000050295	MGI:1347466
ENSMUSG00000039286	MGI:1919257
ENSMUSG00000109101	MGI:5753708
ENSMUSG00000006457	MGI:99678
ENSMUSG00000102561	MGI:5610267
ENSMUSG00000120974	MGI:7337088
ENSMUSG00000082804	MGI:3652107
ENSMUSG00000046792	MGI:1914359
ENSMUSG00000113119	MGI:6098639
ENSMUSG00000082661	MGI:3652106
ENSMUSG00000079378	MGI:3779794
ENSMUSG00000080785	MGI:3652105
ENSMUSG00000025876	MGI:894682
ENSMUSG00000100893	MGI:5578789
ENSMUSG00000085248	MGI:3652110
ENSMUSG00000085447	MGI:1924591
ENSMUSG00000090636	MGI:4937896
ENSMUSG00000086408	MGI:3650951
ENSMUSG00000096197	MGI:1922055
ENSMUSG00000093827	MGI:3704422
ENSMUSG00002075578	MGI:6848402
ENSMUSG00000100965	MGI:5579155
ENSMUSG00000097278	MGI:5477144
ENSMUSG00000102168	MGI:5610171
ENSMUSG00000041720	MGI:2448506
ENSMUSG00000100381	MGI:5578800
ENSMUSG00000086009	MGI:1923146
ENSMUSG00000088551	MGI:5451877
ENSMUSG00000095196	MGI:3646944
ENSMUSG00000028530	MGI:96628
ENSMUSG00000090465	MGI:3781267
ENSMUSG00000026584	MGI:1921385
ENSMUSG00000088114	MGI:5453838
ENSMUSG00000090539	MGI:3780010
ENSMUSG00000083781	MGI:3802063
ENSMUSG00000077303	MGI:5452249
ENSMUSG00000042903	MGI:1891915
ENSMUSG00000091221	MGI:3781261
ENSMUSG00000090328	MGI:4937900
ENSMUSG00000097798	MGI:5477392
ENSMUSG00000097822	MGI:5477149
ENSMUSG00000090598	MGI:3648127
ENSMUSG00000091894	MGI:3781208
ENSMUSG00000090865	MGI:4937901
ENSMUSG00000090141	MGI:2685460
ENSMUSG00000079386	MGI:3781352
ENSMUSG00000006463	MGI:1917855
ENSMUSG00000108923	MGI:1918572
ENSMUSG00000108894	MGI:5804956
ENSMUSG00000079392	MGI:4937997
ENSMUSG00000109108	MGI:5595530
ENSMUSG00000092045	MGI:4937913
ENSMUSG00000079388	MGI:1914305
ENSMUSG00000030753	MGI:1920231
ENSMUSG00000089124	MGI:5456179
ENSMUSG00000112643	MGI:5011873
ENSMUSG00000091368	MGI:4937912
ENSMUSG00000094072	MGI:3779351
ENSMUSG00000090292	MGI:4937979
ENSMUSG00000006342	MGI:1918983
ENSMUSG00000091027	MGI:3779354
ENSMUSG00000096775	MGI:3779522
ENSMUSG00000031304	MGI:96551
ENSMUSG00000095686	MGI:3781275
ENSMUSG00000091672	MGI:4937956
ENSMUSG00000097127	MGI:5477380
ENSMUSG00000097594	MGI:3781085
ENSMUSG00000109149	MGI:5011841
ENSMUSG00000006464	MGI:1277215
ENSMUSG00000093887	MGI:3781211
ENSMUSG00000108988	MGI:5753510
ENSMUSG00000096955	MGI:5477064
ENSMUSG00000095469	MGI:5439434
ENSMUSG00000096450	MGI:3781055
ENSMUSG00000044876	MGI:1923365
ENSMUSG00000096614	MGI:3781048
ENSMUSG00000090364	MGI:3781221
ENSMUSG00000093891	MGI:3781043
ENSMUSG00000079402	MGI:3781198
ENSMUSG00000115547	MGI:1922655
ENSMUSG00000022295	MGI:1913585
ENSMUSG00000095368	MGI:3781190
ENSMUSG00000091010	MGI:4937934
ENSMUSG00000094880	MGI:3779360
ENSMUSG00000079487	MGI:1926212
ENSMUSG00000061306	MGI:1919305
ENSMUSG00000096905	MGI:3647431
ENSMUSG00000090578	MGI:3646015
ENSMUSG00000072739	MGI:3704423
ENSMUSG00000097382	MGI:5477311
ENSMUSG00000025877	MGI:2670962
ENSMUSG00000096488	MGI:3710610
ENSMUSG00000106361	MGI:5594225
ENSMUSG00000106625	MGI:5663481
ENSMUSG00000092695	MGI:4834306
ENSMUSG00000043164	MGI:2685410
ENSMUSG00000095533	MGI:3704417
ENSMUSG00000090318	MGI:4938050
ENSMUSG00000079407	MGI:1920799
ENSMUSG00000088772	MGI:5455817
ENSMUSG00000027828	MGI:1914687
ENSMUSG00002075796	MGI:6848250
ENSMUSG00000118239	MGI:6302841
ENSMUSG00000091849	MGI:4938015
ENSMUSG00000024039	MGI:88285
ENSMUSG00000099773	MGI:104765
ENSMUSG00000104040	MGI:5610791
ENSMUSG00000096217	MGI:3648291
ENSMUSG00000034908	MGI:2446134
ENSMUSG00000096039	MGI:2443830
ENSMUSG00000109165	MGI:5753724
ENSMUSG00000095512	MGI:4938049
ENSMUSG00000034660	MGI:2663979
ENSMUSG00000079409	MGI:3779520
ENSMUSG00000090684	MGI:4938048
ENSMUSG00000115620	MGI:5825561
ENSMUSG00000091289	MGI:4937878
ENSMUSG00000032998	MGI:2443432
ENSMUSG00000079410	MGI:3781075
ENSMUSG00000022296	MGI:1928704
ENSMUSG00000015957	MGI:101948
ENSMUSG00000028255	MGI:1346342
ENSMUSG00000114994	MGI:6118490
ENSMUSG00000115070	MGI:3648965
ENSMUSG00000097875	MGI:5477198
ENSMUSG00000079101	MGI:3781082
ENSMUSG00000114955	MGI:6097462
ENSMUSG00000022297	MGI:108474
ENSMUSG00000021868	MGI:2145814
ENSMUSG00000052062	MGI:1919301
ENSMUSG00002074886	MGI:6845282
ENSMUSG00000063904	MGI:1922471
ENSMUSG00000020196	MGI:1298375
ENSMUSG00000114922	MGI:1915423
ENSMUSG00000048916	MGI:3644824
ENSMUSG00000103513	MGI:5593939
ENSMUSG00000104183	MGI:1921522
ENSMUSG00000103880	MGI:5610237
ENSMUSG00000055538	MGI:1919168
ENSMUSG00000087825	MGI:5452056
ENSMUSG00000034640	MGI:2159210
ENSMUSG00002076957	MGI:6848217
ENSMUSG00000001098	MGI:2141207
ENSMUSG00000058028	MGI:2159640
ENSMUSG00000099057	MGI:5521028
ENSMUSG00000115508	MGI:6215309
ENSMUSG00000077470	MGI:5454566
ENSMUSG00000115841	MGI:6118502
ENSMUSG00002076137	MGI:6847672
ENSMUSG00000021866	MGI:108481
ENSMUSG00000054196	MGI:1915838
ENSMUSG00000082280	MGI:3648046
ENSMUSG00000103294	MGI:5611461
ENSMUSG00000091496	MGI:3648175
ENSMUSG00000098944	MGI:5531019
ENSMUSG00000074579	MGI:3645902
ENSMUSG00000053367	MGI:3643580
ENSMUSG00000022299	MGI:1917156
ENSMUSG00000022766	MGI:96051
ENSMUSG00000108949	MGI:5753645
ENSMUSG00000035354	MGI:1925860
ENSMUSG00000065331	MGI:5454704
ENSMUSG00000022765	MGI:1914724
ENSMUSG00000104037	MGI:5611004
ENSMUSG00000036960	MGI:2139758
ENSMUSG00000062604	MGI:1201408
ENSMUSG00000103656	MGI:5610433
ENSMUSG00000098609	MGI:3642737
ENSMUSG00000104402	MGI:5611240
ENSMUSG00000104081	MGI:5611506
ENSMUSG00000095304	MGI:2663998
ENSMUSG00000085842	MGI:1921911
ENSMUSG00000103002	MGI:5611303
ENSMUSG00000100344	MGI:5580346
ENSMUSG00000101509	MGI:5580347
ENSMUSG00000006134	MGI:104686
ENSMUSG00000085019	MGI:3650411
ENSMUSG00000102359	MGI:5611579
ENSMUSG00000085400	MGI:3651159
ENSMUSG00000100750	MGI:5579790
ENSMUSG00000081950	MGI:3651838
ENSMUSG00000084333	MGI:3651840
ENSMUSG00000072676	MGI:1196450
ENSMUSG00000067614	MGI:109362
ENSMUSG00000048126	MGI:88461
ENSMUSG00002076579	MGI:6845504
ENSMUSG00000022763	MGI:1919418
ENSMUSG00000095975	MGI:2145733
ENSMUSG00000098897	MGI:5011198
ENSMUSG00000048502	MGI:1916048
ENSMUSG00000112789	MGI:5011511
ENSMUSG00000116011	MGI:6155186
ENSMUSG00000001666	MGI:1298381
ENSMUSG00000067613	MGI:3690448
ENSMUSG00000092360	MGI:5141906
ENSMUSG00000001665	MGI:2143526
ENSMUSG00002075656	MGI:6848221
ENSMUSG00000105565	MGI:5663703
ENSMUSG00000118744	MGI:6305329
ENSMUSG00000029577	MGI:1891295
ENSMUSG00000109282	MGI:5753764
ENSMUSG00000054893	MGI:2442757
ENSMUSG00000077677	MGI:5454245
ENSMUSG00000082928	MGI:3650357
ENSMUSG00000065279	MGI:5454901
ENSMUSG00000081678	MGI:3649444
ENSMUSG00000116107	MGI:6155058
ENSMUSG00000085863	MGI:3652119
ENSMUSG00000116188	MGI:6155059
ENSMUSG00000081621	MGI:3649401
ENSMUSG00000065451	MGI:2676803
ENSMUSG00000116336	MGI:6155060
ENSMUSG00000023247	MGI:102738
ENSMUSG00000119678	MGI:5455532
ENSMUSG00000044294	MGI:96700
ENSMUSG00000103620	MGI:5610587
ENSMUSG00000103440	MGI:5610359
ENSMUSG00000102566	MGI:5610265
ENSMUSG00000114921	MGI:5010763
ENSMUSG00000114753	MGI:5593218
ENSMUSG00000027829	MGI:1922664
ENSMUSG00000089978	MGI:5645790
ENSMUSG00000090104	MGI:3801907
ENSMUSG00000021870	MGI:1933549
ENSMUSG00000087361	MGI:1915650
ENSMUSG00000083614	MGI:3649205
ENSMUSG00000084758	MGI:3651483
ENSMUSG00000049548	MGI:2149248
ENSMUSG00000032978	MGI:1270851
ENSMUSG00000024901	MGI:1924963
ENSMUSG00000001663	MGI:107379
ENSMUSG00000109130	MGI:5753763
ENSMUSG00000048699	MGI:3045312
ENSMUSG00000089501	MGI:5453256
ENSMUSG00000109492	MGI:5593041
ENSMUSG00000109073	MGI:5753551
ENSMUSG00000109468	MGI:5753761
ENSMUSG00000030443	MGI:2682297
ENSMUSG00000028634	MGI:106589
ENSMUSG00000009093	MGI:1923136
ENSMUSG00002075773	MGI:6847573
ENSMUSG00002076745	MGI:6847575
ENSMUSG00000115035	MGI:3780022
ENSMUSG00000115502	MGI:6118678
ENSMUSG00000115013	MGI:6118692
ENSMUSG00000024902	MGI:2137215
ENSMUSG00000115397	MGI:6118694
ENSMUSG00000114999	MGI:3643213
ENSMUSG00000091119	MGI:3641617
ENSMUSG00000033318	MGI:106188
ENSMUSG00000109080	MGI:5621829
ENSMUSG00000109398	MGI:3782026
ENSMUSG00000030747	MGI:1915050
ENSMUSG00000115854	MGI:5595803
ENSMUSG00000016942	MGI:1919003
ENSMUSG00000033307	MGI:96982
ENSMUSG00000022761	MGI:1914113
ENSMUSG00000045903	MGI:2664186
ENSMUSG00000112306	MGI:6096888
ENSMUSG00000009092	MGI:1917627
ENSMUSG00000115115	MGI:6848380
ENSMUSG00000028527	MGI:87979
ENSMUSG00000025878	MGI:103185
ENSMUSG00000109052	MGI:5753588
ENSMUSG00000052396	MGI:2663253
ENSMUSG00000118161	MGI:3779592
ENSMUSG00000061613	MGI:98884
ENSMUSG00000098731	MGI:5531213
ENSMUSG00000118364	MGI:6845320
ENSMUSG00000109472	MGI:5011128
ENSMUSG00000120130	MGI:7337194
ENSMUSG00000097015	MGI:5477199
ENSMUSG00000117723	MGI:6303281
ENSMUSG00000120690	MGI:7337222
ENSMUSG00000055150	MGI:107783
ENSMUSG00000037509	MGI:2442507
ENSMUSG00000024891	MGI:1345278
ENSMUSG00000105051	MGI:3782425
ENSMUSG00000103041	MGI:5610533
ENSMUSG00000039753	MGI:2152883
ENSMUSG00000102914	MGI:5594265
ENSMUSG00000102652	MGI:5610306
ENSMUSG00000103641	MGI:5011209
ENSMUSG00000103369	MGI:3643872
ENSMUSG00000098327	MGI:5530655
ENSMUSG00000111329	MGI:3704334
ENSMUSG00000027831	MGI:1920039
ENSMUSG00000032561	MGI:1928480
ENSMUSG00000000902	MGI:1328366
ENSMUSG00000055407	MGI:1201690
ENSMUSG00000028635	MGI:95284
ENSMUSG00000074627	MGI:3603828
ENSMUSG00000052135	MGI:2676586
ENSMUSG00000085636	MGI:3702101
ENSMUSG00000000085	MGI:1352762
ENSMUSG00000065104	MGI:5455905
ENSMUSG00000020385	MGI:1098551
ENSMUSG00000107012	MGI:1922474
ENSMUSG00000104189	MGI:5611050
ENSMUSG00000064522	MGI:5456219
ENSMUSG00000030048	MGI:1916138
ENSMUSG00000104307	MGI:5610201
ENSMUSG00000097968	MGI:98800
ENSMUSG00000103208	MGI:5610558
ENSMUSG00000062778	MGI:1932052
ENSMUSG00000062861	MGI:99175
ENSMUSG00000030046	MGI:1338820
ENSMUSG00002074852	MGI:6848822
ENSMUSG00000039629	MGI:2444363
ENSMUSG00000018770	MGI:2442035
ENSMUSG00000100346	MGI:5579702
ENSMUSG00000089406	MGI:4358922
ENSMUSG00000089116	MGI:5455681
ENSMUSG00000051238	MGI:1914212
ENSMUSG00000006235	MGI:95408
ENSMUSG00000117987	MGI:6303018
ENSMUSG00000024041	MGI:88515
ENSMUSG00000047379	MGI:1919680
ENSMUSG00000117789	MGI:6303291
ENSMUSG00000080268	MGI:2388804
ENSMUSG00000094446	MGI:3779586
ENSMUSG00000021481	MGI:1349417
ENSMUSG00000083072	MGI:3650878
ENSMUSG00000085387	MGI:2685403
ENSMUSG00000099502	MGI:5579346
ENSMUSG00000003131	MGI:108415
ENSMUSG00000084791	MGI:3650879
ENSMUSG00000085405	MGI:1921212
ENSMUSG00000109460	MGI:5791427
ENSMUSG00000093536	MGI:4365374
ENSMUSG00000027642	MGI:98085
ENSMUSG00000117656	MGI:6303023
ENSMUSG00000117355	MGI:6275282
ENSMUSG00000024042	MGI:104754
ENSMUSG00000103061	MGI:5610198
ENSMUSG00000000901	MGI:97008
ENSMUSG00000103978	MGI:1922186
ENSMUSG00000102537	MGI:5610452
ENSMUSG00000102612	MGI:5611073
ENSMUSG00000118272	MGI:6848416
ENSMUSG00000104002	MGI:5611564
ENSMUSG00000089780	MGI:3826555
ENSMUSG00000090179	MGI:3826556
ENSMUSG00000045929	MGI:5313162
ENSMUSG00000041757	MGI:2388662
ENSMUSG00000024883	MGI:2385695
ENSMUSG00000090824	MGI:3031178
ENSMUSG00000027832	MGI:104641
ENSMUSG00000110323	MGI:3031179
ENSMUSG00000048620	MGI:3031170
ENSMUSG00000068227	MGI:96550
ENSMUSG00002076304	MGI:6848229
ENSMUSG00000117623	MGI:6275305
ENSMUSG00000054938	MGI:3031180
ENSMUSG00000103600	MGI:5010137
ENSMUSG00000103700	MGI:3646021
ENSMUSG00000033352	MGI:1346869
ENSMUSG00000103318	MGI:5611584
ENSMUSG00000096056	MGI:5439455
ENSMUSG00000027695	MGI:109585
ENSMUSG00000022760	MGI:1916259
ENSMUSG00000096228	MGI:106685
ENSMUSG00000031302	MGI:2444609
ENSMUSG00000070436	MGI:88283
ENSMUSG00000117562	MGI:6275284
ENSMUSG00000117879	MGI:1916811
ENSMUSG00000002076	MGI:1921627
ENSMUSG00000020226	MGI:1890478
ENSMUSG00000056481	MGI:1917695
ENSMUSG00000061451	MGI:2147713
ENSMUSG00000032564	MGI:1921270
ENSMUSG00000116898	MGI:6215307
ENSMUSG00000117893	MGI:5826295
ENSMUSG00000041215	MGI:2447762
ENSMUSG00000044933	MGI:98329
ENSMUSG00000091548	MGI:4937206
ENSMUSG00000024875	MGI:1915340
ENSMUSG00000076460	MGI:3691603
ENSMUSG00002076533	MGI:6848260
ENSMUSG00000114481	MGI:5826052
ENSMUSG00000058392	MGI:1919712
ENSMUSG00000018334	MGI:105051
ENSMUSG00000005320	MGI:95525
ENSMUSG00000120504	MGI:7337272
ENSMUSG00000047518	MGI:3045330
ENSMUSG00000047797	MGI:95719
ENSMUSG00000068226	MGI:3648054
ENSMUSG00000033220	MGI:97846
ENSMUSG00000112128	MGI:5011402
ENSMUSG00000020229	MGI:1927848
ENSMUSG00000028633	MGI:1858304
ENSMUSG00000031310	MGI:1927231
ENSMUSG00000034583	MGI:3031181
ENSMUSG00000033287	MGI:1920094
ENSMUSG00000112625	MGI:3780796
ENSMUSG00002074997	MGI:6848804
ENSMUSG00000035314	MGI:2686926
ENSMUSG00000020230	MGI:1316652
ENSMUSG00000021488	MGI:1276545
ENSMUSG00000027643	MGI:95709
ENSMUSG00000024873	MGI:1277225
ENSMUSG00000038146	MGI:99460
ENSMUSG00000063019	MGI:1916411
ENSMUSG00000028528	MGI:1919935
ENSMUSG00000024870	MGI:1923558
ENSMUSG00000009207	MGI:1918115
ENSMUSG00002076590	MGI:6848183
ENSMUSG00000040146	MGI:1918996
ENSMUSG00000082036	MGI:3651278
ENSMUSG00000065078	MGI:5454313
ENSMUSG00000083961	MGI:3702114
ENSMUSG00002075342	MGI:6848088
ENSMUSG00000024862	MGI:107953
ENSMUSG00000030047	MGI:2443687
ENSMUSG00000088364	MGI:5531402
ENSMUSG00000116314	MGI:6155116
ENSMUSG00000117925	MGI:6302868
ENSMUSG00000116088	MGI:6155117
ENSMUSG00000096173	MGI:3781329
ENSMUSG00000037577	MGI:1919182
ENSMUSG00000068391	MGI:2135796
ENSMUSG00000035298	MGI:1919434
ENSMUSG00000063564	MGI:2653243
ENSMUSG00000096940	MGI:3779434
ENSMUSG00000020592	MGI:1349162
ENSMUSG00000047921	MGI:1923760
ENSMUSG00000048067	MGI:3031183
ENSMUSG00000114359	MGI:6097003
ENSMUSG00000034789	MGI:105065
ENSMUSG00000109466	MGI:3647021
ENSMUSG00000024002	MGI:1888520
ENSMUSG00000030744	MGI:1350917
ENSMUSG00000042976	MGI:2442156
ENSMUSG00000085941	MGI:3649951
ENSMUSG00000020583	MGI:1328350
ENSMUSG00000081000	MGI:3649950
ENSMUSG00000041406	MGI:3590554
ENSMUSG00000018347	MGI:1289293
ENSMUSG00000076068	MGI:3629884
ENSMUSG00000033208	MGI:98217
ENSMUSG00000021486	MGI:1913744
ENSMUSG00000039632	MGI:1924859
ENSMUSG00000020231	MGI:2385920
ENSMUSG00000104728	MGI:5662599
ENSMUSG00000066643	MGI:1921932
ENSMUSG00000104823	MGI:5663319
ENSMUSG00000106609	MGI:5663318
ENSMUSG00000104701	MGI:5662692
ENSMUSG00000021485	MGI:104987
ENSMUSG00000029082	MGI:105370
ENSMUSG00000065864	MGI:5453808
ENSMUSG00000078128	MGI:3780348
ENSMUSG00000107452	MGI:5010400
ENSMUSG00000107911	MGI:3645254
ENSMUSG00000021782	MGI:1918478
ENSMUSG00000017677	MGI:1926139
ENSMUSG00000064966	MGI:3779515
ENSMUSG00000065822	MGI:3645887
ENSMUSG00002076757	MGI:6848810
ENSMUSG00000114182	MGI:6095705
ENSMUSG00000017064	MGI:106332
ENSMUSG00000057541	MGI:1925947
ENSMUSG00000117710	MGI:3704489
ENSMUSG00000120514	MGI:7337202
ENSMUSG00000024650	MGI:892001
ENSMUSG00000045659	MGI:2445094
ENSMUSG00000113061	MGI:3649931
ENSMUSG00000113418	MGI:6095953
ENSMUSG00000113216	MGI:5623726
ENSMUSG00000114926	MGI:3780547
ENSMUSG00000114415	MGI:5623915
ENSMUSG00000114837	MGI:6097432
ENSMUSG00000110235	MGI:3644417
ENSMUSG00000117763	MGI:3028064
ENSMUSG00000032773	MGI:88396
ENSMUSG00000114599	MGI:6097400
ENSMUSG00000054944	MGI:2685378
ENSMUSG00000032563	MGI:2137204
ENSMUSG00000087205	MGI:1925372
ENSMUSG00000075279	MGI:3650679
ENSMUSG00000097346	MGI:5477113
ENSMUSG00000119655	MGI:5452752
ENSMUSG00000082973	MGI:3650039
ENSMUSG00000069117	MGI:3642298
ENSMUSG00000001815	MGI:95462
ENSMUSG00000105794	MGI:5663653
ENSMUSG00000109716	MGI:5625081
ENSMUSG00000103729	MGI:5610326
ENSMUSG00000114294	MGI:6096611
ENSMUSG00002075107	MGI:6846275
ENSMUSG00000114348	MGI:5623916
ENSMUSG00000040809	MGI:1330860
ENSMUSG00000114474	MGI:5593547
ENSMUSG00000010095	MGI:96955
ENSMUSG00000114179	MGI:3643793
ENSMUSG00000056223	MGI:1925374
ENSMUSG00000001819	MGI:96205
ENSMUSG00000001823	MGI:96204
ENSMUSG00000108822	MGI:5753363
ENSMUSG00000113263	MGI:3648985
ENSMUSG00000056752	MGI:1289279
ENSMUSG00000113807	MGI:3779638
ENSMUSG00000074849	MGI:3588241
ENSMUSG00000040506	MGI:2443564
ENSMUSG00000090658	MGI:2685120
ENSMUSG00000108184	MGI:5690590
ENSMUSG00000030307	MGI:95630
ENSMUSG00000038212	MGI:1913881
ENSMUSG00000116414	MGI:3782616
ENSMUSG00000024045	MGI:1928488
ENSMUSG00000104855	MGI:5663846
ENSMUSG00000027833	MGI:1201673
ENSMUSG00000053004	MGI:107619
ENSMUSG00000037503	MGI:2448487
ENSMUSG00000058440	MGI:1332235
ENSMUSG00000104344	MGI:5611305
ENSMUSG00000111044	MGI:6095842
ENSMUSG00000111472	MGI:6095839
ENSMUSG00000032481	MGI:1203524
ENSMUSG00000114162	MGI:3781958
ENSMUSG00000108426	MGI:3030299
ENSMUSG00000049806	MGI:3030300
ENSMUSG00000084967	MGI:3711946
ENSMUSG00000089161	MGI:5453907
ENSMUSG00000053930	MGI:2685725
ENSMUSG00000032999	MGI:2145528
ENSMUSG00000084838	MGI:3704461
ENSMUSG00002075496	MGI:6848400
ENSMUSG00000041205	MGI:3607784
ENSMUSG00000063779	MGI:1341098
ENSMUSG00000035212	MGI:2687005
ENSMUSG00000080978	MGI:3649682
ENSMUSG00000108414	MGI:3763743
ENSMUSG00000061111	MGI:2384752
ENSMUSG00000116913	MGI:6214956
ENSMUSG00000033918	MGI:1277152
ENSMUSG00000029575	MGI:1924947
ENSMUSG00000111959	MGI:5010688
ENSMUSG00000031311	MGI:1855692
ENSMUSG00000025129	MGI:1915951
ENSMUSG00000020953	MGI:1278313
ENSMUSG00000041025	MGI:2140675
ENSMUSG00000025130	MGI:97464
ENSMUSG00000106373	MGI:3648401
ENSMUSG00000105436	MGI:5663349
ENSMUSG00000027902	MGI:2682303
ENSMUSG00000114880	MGI:6118492
ENSMUSG00000091079	MGI:4937932
ENSMUSG00000118622	MGI:6388881
ENSMUSG00000089711	MGI:3801994
ENSMUSG00000114648	MGI:5011219
ENSMUSG00000118624	MGI:7337362
ENSMUSG00000001155	MGI:1339962
ENSMUSG00000118605	MGI:6388889
ENSMUSG00000114913	MGI:5010461
ENSMUSG00000118584	MGI:6388890
ENSMUSG00000114567	MGI:6096933
ENSMUSG00000028041	MGI:1333882
ENSMUSG00000114207	MGI:5623994
ENSMUSG00000118592	MGI:6388891
ENSMUSG00000114575	MGI:6096999
ENSMUSG00000025280	MGI:2681836
ENSMUSG00000113500	MGI:6096075
ENSMUSG00000110393	MGI:5595604
ENSMUSG00000020954	MGI:2151064
ENSMUSG00000002625	MGI:1860606
ENSMUSG00000113946	MGI:6096077
ENSMUSG00000113238	MGI:6096078
ENSMUSG00000074847	MGI:3642324
ENSMUSG00000112960	MGI:6096084
ENSMUSG00000022818	MGI:3644957
ENSMUSG00000120981	MGI:7337094
ENSMUSG00000021514	MGI:2176229
ENSMUSG00000026639	MGI:99915
ENSMUSG00000094439	MGI:5439438
ENSMUSG00000106847	MGI:2663476
ENSMUSG00000001655	MGI:99560
ENSMUSG00000020241	MGI:88460
ENSMUSG00000028737	MGI:2443883
ENSMUSG00000050328	MGI:96194
ENSMUSG00000029084	MGI:107474
ENSMUSG00002075590	MGI:6847153
ENSMUSG00002075846	MGI:6847155
ENSMUSG00002076973	MGI:6847157
ENSMUSG00002076870	MGI:6847159
ENSMUSG00000001656	MGI:96193
ENSMUSG00000114016	MGI:6096089
ENSMUSG00000022484	MGI:96192
ENSMUSG00000114194	MGI:3781973
ENSMUSG00000113990	MGI:6096098
ENSMUSG00000114142	MGI:6096099
ENSMUSG00000114917	MGI:6097663
ENSMUSG00000022822	MGI:1351644
ENSMUSG00000084466	MGI:5452737
ENSMUSG00000114449	MGI:6097780
ENSMUSG00000051606	MGI:1917079
ENSMUSG00000022485	MGI:96196
ENSMUSG00000083395	MGI:3650028
ENSMUSG00000082252	MGI:3650271
ENSMUSG00000025132	MGI:2178103
ENSMUSG00000098569	MGI:5531141
ENSMUSG00000028738	MGI:1933546
ENSMUSG00000065488	MGI:3618739
ENSMUSG00000036139	MGI:96199
ENSMUSG00000086479	MGI:3801812
ENSMUSG00002075605	MGI:6845666
ENSMUSG00000114858	MGI:3779518
ENSMUSG00000087281	MGI:3801811
ENSMUSG00000044231	MGI:2145264
ENSMUSG00000033036	MGI:3645078
ENSMUSG00000021376	MGI:98812
ENSMUSG00000093859	MGI:3647603
ENSMUSG00000001657	MGI:96198
ENSMUSG00000031312	MGI:1353420
ENSMUSG00000059565	MGI:3645663
ENSMUSG00000106573	MGI:5663320
ENSMUSG00000105831	MGI:5663321
ENSMUSG00000025290	MGI:98147
ENSMUSG00000048373	MGI:1096350
ENSMUSG00000020955	MGI:1337065
ENSMUSG00000032897	MGI:107901
ENSMUSG00000001661	MGI:96197
ENSMUSG00000028999	MGI:1916233
ENSMUSG00000102881	MGI:3781980
ENSMUSG00000025134	MGI:1341044
ENSMUSG00000089346	MGI:5452440
ENSMUSG00000076010	MGI:3629927
ENSMUSG00000086903	MGI:3826586
ENSMUSG00000035247	MGI:2384768
ENSMUSG00000100880	MGI:3648858
ENSMUSG00000116380	MGI:5622441
ENSMUSG00000083897	MGI:3802062
ENSMUSG00000099600	MGI:5579832
ENSMUSG00000081674	MGI:3648764
ENSMUSG00000120836	MGI:7337288
ENSMUSG00000022587	MGI:106651
ENSMUSG00000121530	
ENSMUSG00000118418	MGI:4936901
ENSMUSG00000031156	MGI:1345297
ENSMUSG00000025135	MGI:1913406
ENSMUSG00000064721	MGI:5455632
ENSMUSG00000065392	MGI:5455671
ENSMUSG00000065281	MGI:5454229
ENSMUSG00000065280	MGI:5454230
ENSMUSG00000065378	MGI:5452521
