Gene stable ID	Transcript stable ID	Protein stable ID
ENSMUSG00000101508	ENSMUST00000188603	
ENSMUSG00000101508	ENSMUST00000190616	
ENSMUSG00000100339	ENSMUST00000187269	
ENSMUSG00000099546	ENSMUST00000190593	
ENSMUSG00000101884	ENSMUST00000191532	
ENSMUSG00000100906	ENSMUST00000189709	
ENSMUSG00000100852	ENSMUST00000187933	
ENSMUSG00000100852	ENSMUST00000188889	
ENSMUSG00000100092	ENSMUST00000190875	
ENSMUSG00000100284	ENSMUST00000190304	
ENSMUSG00000099532	ENSMUST00000186104	
ENSMUSG00000099532	ENSMUST00000191313	
ENSMUSG00002075613	ENSMUST00020183566	
ENSMUSG00000118466	ENSMUST00000238208	
ENSMUSG00000100986	ENSMUST00000185883	
ENSMUSG00000102054	ENSMUST00000190660	
ENSMUSG00000102054	ENSMUST00000191017	
ENSMUSG00000101718	ENSMUST00000191559	
ENSMUSG00002076259	ENSMUST00020182612	
ENSMUSG00000101131	ENSMUST00000186581	
ENSMUSG00000101131	ENSMUST00000187476	
ENSMUSG00000099736	ENSMUST00000188992	
ENSMUSG00000099339	ENSMUST00000188043	
ENSMUSG00000101657	ENSMUST00000188075	
ENSMUSG00000100740	ENSMUST00000188397	
ENSMUSG00000099674	ENSMUST00000186716	
ENSMUSG00000099674	ENSMUST00000189600	
ENSMUSG00000100718	ENSMUST00000189902	
ENSMUSG00000101069	ENSMUST00000187412	
ENSMUSG00000101069	ENSMUST00000191217	
ENSMUSG00000100023	ENSMUST00000187804	
ENSMUSG00000100023	ENSMUST00000188129	
ENSMUSG00000099915	ENSMUST00000186484	
ENSMUSG00000100086	ENSMUST00000186689	
ENSMUSG00000100531	ENSMUST00000187645	
ENSMUSG00000100531	ENSMUST00000190299	
ENSMUSG00000099483	ENSMUST00000190540	
ENSMUSG00000101310	ENSMUST00000189900	
ENSMUSG00000101742	ENSMUST00000189621	
ENSMUSG00000100646	ENSMUST00000189863	
ENSMUSG00000100024	ENSMUST00000188517	
ENSMUSG00000099409	ENSMUST00000189287	
ENSMUSG00000099522	ENSMUST00000188340	
ENSMUSG00000100938	ENSMUST00000190994	
ENSMUSG00000100938	ENSMUST00000191027	
ENSMUSG00000101821	ENSMUST00000186571	
ENSMUSG00000101950	ENSMUST00000191020	
ENSMUSG00000099441	ENSMUST00000188669	
ENSMUSG00000102079	ENSMUST00000187583	
ENSMUSG00000100411	ENSMUST00000190087	
ENSMUSG00000100449	ENSMUST00000186638	
ENSMUSG00000100970	ENSMUST00000188071	
ENSMUSG00000101990	ENSMUST00000186896	
ENSMUSG00000099642	ENSMUST00000187833	
ENSMUSG00000101354	ENSMUST00000189310	
ENSMUSG00000101204	ENSMUST00000189943	
ENSMUSG00000101204	ENSMUST00000185438	
ENSMUSG00000101204	ENSMUST00000187018	
ENSMUSG00000101835	ENSMUST00000190346	
ENSMUSG00000102127	ENSMUST00000186990	
ENSMUSG00000099362	ENSMUST00000191098	
ENSMUSG00000099921	ENSMUST00000187506	
ENSMUSG00000099921	ENSMUST00000189585	
ENSMUSG00002076147	ENSMUST00020182676	
ENSMUSG00000100581	ENSMUST00000185440	
ENSMUSG00000095650	ENSMUST00000181549	ENSMUSP00000138074
ENSMUSG00000095650	ENSMUST00000178889	ENSMUSP00000136905
ENSMUSG00000099477	ENSMUST00000188590	
ENSMUSG00000102092	ENSMUST00000189182	
ENSMUSG00000101989	ENSMUST00000189021	
ENSMUSG00000100288	ENSMUST00000188769	
ENSMUSG00000099341	ENSMUST00000188526	
ENSMUSG00000101282	ENSMUST00000188694	
ENSMUSG00000101282	ENSMUST00000191177	
ENSMUSG00002075299	ENSMUST00020182786	
ENSMUSG00000101221	ENSMUST00000188591	
ENSMUSG00000099992	ENSMUST00000187508	
ENSMUSG00000101346	ENSMUST00000188424	
ENSMUSG00000101230	ENSMUST00000186957	
ENSMUSG00000102061	ENSMUST00000188540	
ENSMUSG00000100541	ENSMUST00000186191	
ENSMUSG00000101961	ENSMUST00000189607	
ENSMUSG00000101961	ENSMUST00000190253	
ENSMUSG00000099367	ENSMUST00000185544	
ENSMUSG00000099666	ENSMUST00000187580	
ENSMUSG00000099666	ENSMUST00000189473	
ENSMUSG00000099666	ENSMUST00000191309	
ENSMUSG00000100240	ENSMUST00000188754	ENSMUSP00000139858
ENSMUSG00000100331	ENSMUST00000187276	
ENSMUSG00000101347	ENSMUST00000185452	
ENSMUSG00000100390	ENSMUST00000186397	
ENSMUSG00000099824	ENSMUST00000186782	
ENSMUSG00000099824	ENSMUST00000185320	
ENSMUSG00000101263	ENSMUST00000187611	
ENSMUSG00002076549	ENSMUST00020181692	
ENSMUSG00000099986	ENSMUST00000186111	
ENSMUSG00000100116	ENSMUST00000186824	
ENSMUSG00000100118	ENSMUST00000190374	
ENSMUSG00000100118	ENSMUST00000185246	
ENSMUSG00000099524	ENSMUST00000190842	
ENSMUSG00000100854	ENSMUST00000186603	
ENSMUSG00000101092	ENSMUST00000187116	
ENSMUSG00000100817	ENSMUST00000187209	
ENSMUSG00000102122	ENSMUST00000185245	ENSMUSP00000140542
ENSMUSG00000099513	ENSMUST00000189973	
ENSMUSG00000101552	ENSMUST00000186908	
ENSMUSG00000102110	ENSMUST00000186328	
ENSMUSG00000102110	ENSMUST00000190645	
ENSMUSG00000100973	ENSMUST00000185609	
ENSMUSG00000100388	ENSMUST00000189963	
ENSMUSG00000100388	ENSMUST00000185583	
ENSMUSG00000100802	ENSMUST00000185749	
ENSMUSG00000099588	ENSMUST00000186704	
ENSMUSG00000101752	ENSMUST00000188597	
ENSMUSG00000100028	ENSMUST00000190768	
ENSMUSG00000100350	ENSMUST00000187289	
ENSMUSG00000099867	ENSMUST00000185235	
ENSMUSG00000101193	ENSMUST00000191571	
ENSMUSG00000100887	ENSMUST00000188186	
ENSMUSG00000100887	ENSMUST00000186580	
ENSMUSG00000100655	ENSMUST00000186803	
ENSMUSG00000101670	ENSMUST00000187680	
ENSMUSG00000100773	ENSMUST00000190147	
ENSMUSG00000100365	ENSMUST00000188060	
ENSMUSG00000099985	ENSMUST00000187200	
ENSMUSG00000099916	ENSMUST00000190347	
ENSMUSG00000099916	ENSMUST00000189558	
ENSMUSG00000099916	ENSMUST00000187988	
ENSMUSG00000101631	ENSMUST00000186946	
ENSMUSG00000099613	ENSMUST00000191411	
ENSMUSG00000101557	ENSMUST00000191276	
ENSMUSG00000101222	ENSMUST00000189948	
ENSMUSG00000101902	ENSMUST00000189870	
ENSMUSG00000102132	ENSMUST00000191291	
ENSMUSG00000100787	ENSMUST00000187576	
ENSMUSG00000100787	ENSMUST00000188379	
ENSMUSG00000100787	ENSMUST00000188841	
ENSMUSG00000100098	ENSMUST00000189705	
ENSMUSG00000099709	ENSMUST00000188391	
ENSMUSG00000101002	ENSMUST00000188946	
ENSMUSG00000099856	ENSMUST00000186493	ENSMUSP00000140305
ENSMUSG00000101019	ENSMUST00000186187	
ENSMUSG00000101241	ENSMUST00000188823	
ENSMUSG00000101684	ENSMUST00000191176	
ENSMUSG00000100695	ENSMUST00000185782	
ENSMUSG00000100820	ENSMUST00000187780	
ENSMUSG00000101866	ENSMUST00000189979	
ENSMUSG00000101931	ENSMUST00000186747	
ENSMUSG00000101931	ENSMUST00000191442	
ENSMUSG00000100355	ENSMUST00000191118	
ENSMUSG00000101646	ENSMUST00000187640	
ENSMUSG00000100947	ENSMUST00000187805	
ENSMUSG00000100461	ENSMUST00000188447	
ENSMUSG00000100746	ENSMUST00000190217	
ENSMUSG00000099675	ENSMUST00000189950	
ENSMUSG00000101770	ENSMUST00000188417	
ENSMUSG00000100248	ENSMUST00000188826	
ENSMUSG00000100248	ENSMUST00000185250	
ENSMUSG00000100248	ENSMUST00000185765	
ENSMUSG00000101623	ENSMUST00000190467	
ENSMUSG00000099643	ENSMUST00000188893	
ENSMUSG00000099643	ENSMUST00000187723	
ENSMUSG00000100996	ENSMUST00000189835	
ENSMUSG00000099777	ENSMUST00000189307	
ENSMUSG00000101515	ENSMUST00000190745	
ENSMUSG00000100930	ENSMUST00000187298	
ENSMUSG00000099559	ENSMUST00000190236	
ENSMUSG00000099637	ENSMUST00000186808	
ENSMUSG00000100440	ENSMUST00000185222	
ENSMUSG00000100440	ENSMUST00000187915	
ENSMUSG00000101494	ENSMUST00000188516	
ENSMUSG00000099565	ENSMUST00000187480	
ENSMUSG00000099649	ENSMUST00000186516	
ENSMUSG00000100343	ENSMUST00000190009	
ENSMUSG00000100391	ENSMUST00000191120	
ENSMUSG00000101984	ENSMUST00000189054	
ENSMUSG00000101984	ENSMUST00000188158	
ENSMUSG00000099494	ENSMUST00000188434	
ENSMUSG00000099494	ENSMUST00000185774	
ENSMUSG00000099494	ENSMUST00000188364	
ENSMUSG00000100637	ENSMUST00000191091	
ENSMUSG00000102044	ENSMUST00000187380	
ENSMUSG00000101850	ENSMUST00000185865	
ENSMUSG00000099745	ENSMUST00000186257	
ENSMUSG00000099436	ENSMUST00000188678	
ENSMUSG00000101883	ENSMUST00000187212	
ENSMUSG00000100067	ENSMUST00000185630	
ENSMUSG00000100067	ENSMUST00000187247	
ENSMUSG00000100818	ENSMUST00000191377	
ENSMUSG00000099529	ENSMUST00000188709	
ENSMUSG00000102022	ENSMUST00000188159	
ENSMUSG00000102022	ENSMUST00000188542	
ENSMUSG00000102022	ENSMUST00000187122	
ENSMUSG00000101497	ENSMUST00000188545	
ENSMUSG00000100870	ENSMUST00000187428	
ENSMUSG00000101694	ENSMUST00000189429	
ENSMUSG00000100492	ENSMUST00000188727	
ENSMUSG00000100492	ENSMUST00000190816	
ENSMUSG00000099725	ENSMUST00000188104	
ENSMUSG00000100403	ENSMUST00000190955	
ENSMUSG00000100853	ENSMUST00000188683	
ENSMUSG00000099982	ENSMUST00000185365	
ENSMUSG00000099982	ENSMUST00000188456	
ENSMUSG00000100036	ENSMUST00000187036	
ENSMUSG00000099506	ENSMUST00000189632	
ENSMUSG00000101402	ENSMUST00000186562	
ENSMUSG00000101402	ENSMUST00000187708	
ENSMUSG00000100584	ENSMUST00000187597	
ENSMUSG00000100584	ENSMUST00000187669	
ENSMUSG00000100584	ENSMUST00000187471	
ENSMUSG00000100574	ENSMUST00000187502	
ENSMUSG00000100574	ENSMUST00000191175	
ENSMUSG00000101987	ENSMUST00000185646	
ENSMUSG00000100072	ENSMUST00000185958	
ENSMUSG00000101570	ENSMUST00000189360	
ENSMUSG00000101885	ENSMUST00000185828	
ENSMUSG00000100095	ENSMUST00000185657	
ENSMUSG00000101420	ENSMUST00000190361	
ENSMUSG00000100270	ENSMUST00000188897	
ENSMUSG00000102011	ENSMUST00000189525	
ENSMUSG00000100246	ENSMUST00000188719	
ENSMUSG00000099654	ENSMUST00000188311	
ENSMUSG00000099654	ENSMUST00000186873	
ENSMUSG00000099654	ENSMUST00000185554	
ENSMUSG00000100834	ENSMUST00000191214	
ENSMUSG00000100533	ENSMUST00000186377	
ENSMUSG00000100533	ENSMUST00000185605	
ENSMUSG00000094729	ENSMUST00000187856	ENSMUSP00000139491
ENSMUSG00000094729	ENSMUST00000179137	ENSMUSP00000136937
ENSMUSG00000100332	ENSMUST00000191372	
ENSMUSG00000100678	ENSMUST00000191480	
ENSMUSG00000100507	ENSMUST00000189760	
ENSMUSG00000101547	ENSMUST00000189869	
ENSMUSG00000100401	ENSMUST00000186074	
ENSMUSG00000100401	ENSMUST00000189397	
ENSMUSG00000100401	ENSMUST00000186502	
ENSMUSG00000101992	ENSMUST00000189647	
ENSMUSG00000101367	ENSMUST00000186067	
ENSMUSG00000101665	ENSMUST00000190042	
ENSMUSG00000100778	ENSMUST00000189002	
ENSMUSG00000100835	ENSMUST00000189700	
ENSMUSG00000101446	ENSMUST00000189343	
ENSMUSG00000100045	ENSMUST00000186578	ENSMUSP00000139649
ENSMUSG00000101018	ENSMUST00000185921	
ENSMUSG00000101178	ENSMUST00000189406	
ENSMUSG00000101566	ENSMUST00000188508	
ENSMUSG00000101190	ENSMUST00000187775	
ENSMUSG00000101190	ENSMUST00000187320	
ENSMUSG00000101190	ENSMUST00000190189	
ENSMUSG00000099942	ENSMUST00000189795	
ENSMUSG00000100864	ENSMUST00000188765	
ENSMUSG00000101368	ENSMUST00000186505	
ENSMUSG00000099682	ENSMUST00000186593	
ENSMUSG00000100227	ENSMUST00000186921	
ENSMUSG00000100227	ENSMUST00000189226	
ENSMUSG00000100227	ENSMUST00000185456	
ENSMUSG00000099456	ENSMUST00000190417	
ENSMUSG00000099456	ENSMUST00000187503	
ENSMUSG00000099456	ENSMUST00000191496	
ENSMUSG00000099594	ENSMUST00000190382	
ENSMUSG00000101267	ENSMUST00000186393	
ENSMUSG00000101783	ENSMUST00000187734	
ENSMUSG00000099466	ENSMUST00000186555	
ENSMUSG00000100089	ENSMUST00000191054	
ENSMUSG00000101542	ENSMUST00000189215	
ENSMUSG00000101542	ENSMUST00000189928	
ENSMUSG00000101542	ENSMUST00000190435	
ENSMUSG00000096518	ENSMUST00000179631	
ENSMUSG00000099509	ENSMUST00000187367	
ENSMUSG00000100424	ENSMUST00000188245	
ENSMUSG00002076770	ENSMUST00020183724	
ENSMUSG00000101490	ENSMUST00000186168	
ENSMUSG00000099993	ENSMUST00000186998	
ENSMUSG00000101534	ENSMUST00000191366	
ENSMUSG00000101364	ENSMUST00000190738	
ENSMUSG00000101422	ENSMUST00000189344	
ENSMUSG00000101422	ENSMUST00000187383	
ENSMUSG00000101422	ENSMUST00000190850	
ENSMUSG00000100184	ENSMUST00000190134	
ENSMUSG00000101967	ENSMUST00000188620	
ENSMUSG00000101967	ENSMUST00000190886	
ENSMUSG00000101967	ENSMUST00000191314	
ENSMUSG00000102035	ENSMUST00000185670	
ENSMUSG00000101228	ENSMUST00000186881	
ENSMUSG00000101723	ENSMUST00000187443	
ENSMUSG00000102056	ENSMUST00000190904	
ENSMUSG00000100052	ENSMUST00000186482	
ENSMUSG00000099442	ENSMUST00000186654	
ENSMUSG00000101148	ENSMUST00000187778	
ENSMUSG00000101580	ENSMUST00000189989	
ENSMUSG00000100054	ENSMUST00000189780	
ENSMUSG00000100054	ENSMUST00000187604	
ENSMUSG00000100054	ENSMUST00000188183	
ENSMUSG00000100207	ENSMUST00000190672	
ENSMUSG00000100142	ENSMUST00000188010	
ENSMUSG00000100889	ENSMUST00000185934	
ENSMUSG00000099607	ENSMUST00000189177	
ENSMUSG00000100242	ENSMUST00000190437	
ENSMUSG00000100167	ENSMUST00000187419	
ENSMUSG00000100167	ENSMUST00000187260	
ENSMUSG00000100167	ENSMUST00000187657	
ENSMUSG00000100144	ENSMUST00000185941	
ENSMUSG00000100144	ENSMUST00000191573	
ENSMUSG00000100144	ENSMUST00000190539	
ENSMUSG00000102103	ENSMUST00000190752	
ENSMUSG00000099527	ENSMUST00000187438	
ENSMUSG00000101045	ENSMUST00000187965	
ENSMUSG00000099920	ENSMUST00000188867	
ENSMUSG00000101021	ENSMUST00000185442	
ENSMUSG00000099485	ENSMUST00000186092	
ENSMUSG00000099548	ENSMUST00000185862	
ENSMUSG00000096875	ENSMUST00000178213	
ENSMUSG00000101891	ENSMUST00000191588	
ENSMUSG00000101891	ENSMUST00000186791	
ENSMUSG00000100238	ENSMUST00000187408	
ENSMUSG00000101103	ENSMUST00000190137	
ENSMUSG00000099866	ENSMUST00000186829	
ENSMUSG00000099866	ENSMUST00000185350	
ENSMUSG00000101910	ENSMUST00000191561	
ENSMUSG00000101910	ENSMUST00000189401	
ENSMUSG00000100579	ENSMUST00000189645	
ENSMUSG00000100579	ENSMUST00000186318	
ENSMUSG00000094217	ENSMUST00000177626	
ENSMUSG00000100057	ENSMUST00000190325	
ENSMUSG00000100057	ENSMUST00000188076	
ENSMUSG00000101592	ENSMUST00000187441	
ENSMUSG00000100609	ENSMUST00000187203	
ENSMUSG00000100609	ENSMUST00000189587	
ENSMUSG00000101993	ENSMUST00000191165	
ENSMUSG00000099935	ENSMUST00000190310	
ENSMUSG00000100012	ENSMUST00000190931	
ENSMUSG00000100012	ENSMUST00000186241	
ENSMUSG00000099836	ENSMUST00000187384	
ENSMUSG00000099836	ENSMUST00000187054	
ENSMUSG00000100575	ENSMUST00000189668	
ENSMUSG00000101676	ENSMUST00000186439	
ENSMUSG00000101510	ENSMUST00000190112	
ENSMUSG00000100404	ENSMUST00000190823	
ENSMUSG00000099865	ENSMUST00000189321	
ENSMUSG00000100474	ENSMUST00000189263	
ENSMUSG00000100757	ENSMUST00000185846	
ENSMUSG00000100606	ENSMUST00000191490	
ENSMUSG00000101170	ENSMUST00000187887	
ENSMUSG00000099355	ENSMUST00000189689	
ENSMUSG00000099355	ENSMUST00000188171	
ENSMUSG00000099739	ENSMUST00000188372	
ENSMUSG00000100874	ENSMUST00000186490	
ENSMUSG00000101689	ENSMUST00000189838	
ENSMUSG00000099626	ENSMUST00000186815	
ENSMUSG00000102108	ENSMUST00000189092	
ENSMUSG00000093950	ENSMUST00000179949	ENSMUSP00000136451
ENSMUSG00000101323	ENSMUST00000185640	
ENSMUSG00000101466	ENSMUST00000187012	
ENSMUSG00000101614	ENSMUST00000187258	
ENSMUSG00000101614	ENSMUST00000187635	
ENSMUSG00000100307	ENSMUST00000191171	
ENSMUSG00000101882	ENSMUST00000188878	
ENSMUSG00000099585	ENSMUST00000188860	
ENSMUSG00000101182	ENSMUST00000188176	
ENSMUSG00000101668	ENSMUST00000189569	
ENSMUSG00000101668	ENSMUST00000188732	
ENSMUSG00000101998	ENSMUST00000190506	
ENSMUSG00000099975	ENSMUST00000188297	
ENSMUSG00000099783	ENSMUST00000186991	
ENSMUSG00000101390	ENSMUST00000187261	
ENSMUSG00000099699	ENSMUST00000185843	
ENSMUSG00000099699	ENSMUST00000189077	
ENSMUSG00000100856	ENSMUST00000187768	ENSMUSP00000140851
ENSMUSG00000101544	ENSMUST00000188062	
ENSMUSG00000100159	ENSMUST00000190978	
ENSMUSG00000101864	ENSMUST00000190775	
ENSMUSG00000100712	ENSMUST00000186508	
ENSMUSG00000101119	ENSMUST00000185339	
ENSMUSG00000099520	ENSMUST00000185900	
ENSMUSG00000099520	ENSMUST00000187026	
ENSMUSG00000100520	ENSMUST00000190192	
ENSMUSG00000102107	ENSMUST00000186032	
ENSMUSG00000101057	ENSMUST00000186468	
ENSMUSG00000101125	ENSMUST00000188079	
ENSMUSG00000101125	ENSMUST00000191394	
ENSMUSG00000101887	ENSMUST00000188086	
ENSMUSG00000100521	ENSMUST00000189510	
ENSMUSG00000101790	ENSMUST00000191534	
ENSMUSG00000100452	ENSMUST00000187206	
ENSMUSG00000100452	ENSMUST00000190214	
ENSMUSG00000101403	ENSMUST00000191028	
ENSMUSG00000101830	ENSMUST00000185201	
ENSMUSG00000099350	ENSMUST00000188316	
ENSMUSG00000100329	ENSMUST00000190914	
ENSMUSG00000099940	ENSMUST00000188697	
ENSMUSG00000099940	ENSMUST00000190290	
ENSMUSG00000101766	ENSMUST00000186004	ENSMUSP00000140733
ENSMUSG00000101530	ENSMUST00000186396	
ENSMUSG00000100676	ENSMUST00000188103	
ENSMUSG00000101539	ENSMUST00000188457	
ENSMUSG00000101539	ENSMUST00000189340	
ENSMUSG00000100353	ENSMUST00000186650	
ENSMUSG00000101022	ENSMUST00000188265	
ENSMUSG00000100077	ENSMUST00000187451	
ENSMUSG00000101569	ENSMUST00000189207	
ENSMUSG00000101184	ENSMUST00000189681	
ENSMUSG00000099386	ENSMUST00000187101	
ENSMUSG00000095103	ENSMUST00000180048	
ENSMUSG00000095785	ENSMUST00000186910	ENSMUSP00000139614
ENSMUSG00000095785	ENSMUST00000177663	ENSMUSP00000137639
ENSMUSG00000099487	ENSMUST00000187722	
ENSMUSG00000101507	ENSMUST00000188224	
ENSMUSG00000101507	ENSMUST00000189814	
ENSMUSG00000093993	ENSMUST00000190282	ENSMUSP00000139870
ENSMUSG00000093993	ENSMUST00000185550	ENSMUSP00000140139
ENSMUSG00000093993	ENSMUST00000178198	ENSMUSP00000136973
ENSMUSG00000100956	ENSMUST00000187373	
ENSMUSG00000100942	ENSMUST00000186091	
ENSMUSG00000100333	ENSMUST00000189366	
ENSMUSG00000100126	ENSMUST00000190181	
ENSMUSG00000100126	ENSMUST00000185252	
ENSMUSG00000101679	ENSMUST00000191049	
ENSMUSG00000099434	ENSMUST00000190359	
ENSMUSG00000100993	ENSMUST00000189997	
ENSMUSG00000099778	ENSMUST00000188690	
ENSMUSG00000101512	ENSMUST00000186847	
ENSMUSG00000101512	ENSMUST00000189530	
ENSMUSG00000100136	ENSMUST00000187070	
ENSMUSG00000101256	ENSMUST00000191344	
ENSMUSG00000101256	ENSMUST00000189123	
ENSMUSG00000101758	ENSMUST00000191478	
ENSMUSG00000099395	ENSMUST00000186250	
ENSMUSG00000100982	ENSMUST00000188117	
ENSMUSG00000099368	ENSMUST00000191163	
ENSMUSG00000101010	ENSMUST00000188487	
ENSMUSG00000100447	ENSMUST00000188723	
ENSMUSG00000100607	ENSMUST00000186305	
ENSMUSG00000099829	ENSMUST00000185898	
ENSMUSG00000101278	ENSMUST00000190168	
ENSMUSG00000101278	ENSMUST00000190475	
ENSMUSG00000101442	ENSMUST00000185382	
ENSMUSG00000096666	ENSMUST00000188011	ENSMUSP00000140403
ENSMUSG00000096666	ENSMUST00000178761	ENSMUSP00000135934
ENSMUSG00000100373	ENSMUST00000187769	
ENSMUSG00000100373	ENSMUST00000190434	
ENSMUSG00000102077	ENSMUST00000186177	
ENSMUSG00000099852	ENSMUST00000188301	
ENSMUSG00000095302	ENSMUST00000190565	ENSMUSP00000139505
ENSMUSG00000095302	ENSMUST00000179136	ENSMUSP00000137417
ENSMUSG00000100569	ENSMUST00000188220	
ENSMUSG00000100809	ENSMUST00000189214	
ENSMUSG00000099962	ENSMUST00000189627	
ENSMUSG00000100547	ENSMUST00000186429	
ENSMUSG00000099755	ENSMUST00000191466	
ENSMUSG00000099457	ENSMUST00000187056	
ENSMUSG00000101313	ENSMUST00000187224	
ENSMUSG00000101313	ENSMUST00000191144	
ENSMUSG00000100478	ENSMUST00000190335	
ENSMUSG00000101083	ENSMUST00000191065	
ENSMUSG00000102118	ENSMUST00000188877	
ENSMUSG00000096881	ENSMUST00000178356	
ENSMUSG00000099716	ENSMUST00000185207	
ENSMUSG00000101794	ENSMUST00000191270	
ENSMUSG00000101794	ENSMUST00000189237	
ENSMUSG00000101529	ENSMUST00000188149	
ENSMUSG00000099335	ENSMUST00000187221	
ENSMUSG00000100897	ENSMUST00000188467	
ENSMUSG00000101139	ENSMUST00000188375	
ENSMUSG00000101825	ENSMUST00000188405	
ENSMUSG00000099976	ENSMUST00000187518	
ENSMUSG00000099501	ENSMUST00000185620	
ENSMUSG00000099501	ENSMUST00000190065	
ENSMUSG00000099991	ENSMUST00000185631	
ENSMUSG00000101358	ENSMUST00000186781	
ENSMUSG00000101816	ENSMUST00000187063	
ENSMUSG00000096016	ENSMUST00000189084	ENSMUSP00000139975
ENSMUSG00000096016	ENSMUST00000189422	ENSMUSP00000140064
ENSMUSG00000096016	ENSMUST00000180329	ENSMUSP00000136591
ENSMUSG00000101861	ENSMUST00000189657	
ENSMUSG00000101861	ENSMUST00000191152	
ENSMUSG00000101598	ENSMUST00000187820	
ENSMUSG00000102230	ENSMUST00000193949	
ENSMUSG00000104345	ENSMUST00000192684	
ENSMUSG00000104345	ENSMUST00000193211	
ENSMUSG00000104345	ENSMUST00000192398	
ENSMUSG00000102772	ENSMUST00000195759	
ENSMUSG00000102772	ENSMUST00000193992	
ENSMUSG00000102772	ENSMUST00000195056	
ENSMUSG00000103425	ENSMUST00000191888	
ENSMUSG00000102486	ENSMUST00000194333	
ENSMUSG00000103250	ENSMUST00000192415	
ENSMUSG00000103077	ENSMUST00000193996	
ENSMUSG00000103077	ENSMUST00000192472	
ENSMUSG00000103787	ENSMUST00000195425	
ENSMUSG00000103987	ENSMUST00000192795	
ENSMUSG00000103063	ENSMUST00000194504	
ENSMUSG00000102957	ENSMUST00000191793	
ENSMUSG00000103269	ENSMUST00000195734	
ENSMUSG00000103954	ENSMUST00000194673	
ENSMUSG00000103954	ENSMUST00000195281	
ENSMUSG00000103954	ENSMUST00000192444	
ENSMUSG00000103894	ENSMUST00000195791	
ENSMUSG00000103795	ENSMUST00000195821	
ENSMUSG00000103919	ENSMUST00000192892	ENSMUSP00000141418
ENSMUSG00000103812	ENSMUST00000195188	
ENSMUSG00000103812	ENSMUST00000195499	
ENSMUSG00000103812	ENSMUST00000191879	
ENSMUSG00000104259	ENSMUST00000192417	
ENSMUSG00000102487	ENSMUST00000194621	
ENSMUSG00000102847	ENSMUST00000195825	
ENSMUSG00000103773	ENSMUST00000193562	
ENSMUSG00000102347	ENSMUST00000193164	
ENSMUSG00000104480	ENSMUST00000194101	
ENSMUSG00000104062	ENSMUST00000192516	
ENSMUSG00000104062	ENSMUST00000192169	
ENSMUSG00000104062	ENSMUST00000192583	
ENSMUSG00000103231	ENSMUST00000192989	
ENSMUSG00000102318	ENSMUST00000194585	
ENSMUSG00000103074	ENSMUST00000193967	
ENSMUSG00000102965	ENSMUST00000194457	
ENSMUSG00000104289	ENSMUST00000193918	
ENSMUSG00000104289	ENSMUST00000192136	
ENSMUSG00000104289	ENSMUST00000195154	
ENSMUSG00000102730	ENSMUST00000193274	
ENSMUSG00000102529	ENSMUST00000193182	
ENSMUSG00000103589	ENSMUST00000194805	
ENSMUSG00000103589	ENSMUST00000195139	
ENSMUSG00000103589	ENSMUST00000192694	
ENSMUSG00000102396	ENSMUST00000194264	
ENSMUSG00000104247	ENSMUST00000194103	
ENSMUSG00000104255	ENSMUST00000191926	
ENSMUSG00000102598	ENSMUST00000192493	
ENSMUSG00000102402	ENSMUST00000192165	
ENSMUSG00000104228	ENSMUST00000193437	
ENSMUSG00000103029	ENSMUST00000195020	
ENSMUSG00000103029	ENSMUST00000193296	
ENSMUSG00000103029	ENSMUST00000192525	
ENSMUSG00000102239	ENSMUST00000195205	
ENSMUSG00000103153	ENSMUST00000195238	
ENSMUSG00000103086	ENSMUST00000193213	
ENSMUSG00000103327	ENSMUST00000193659	
ENSMUSG00000104500	ENSMUST00000194949	
ENSMUSG00000104500	ENSMUST00000194662	
ENSMUSG00000104500	ENSMUST00000195661	
ENSMUSG00000103236	ENSMUST00000192120	
ENSMUSG00000102911	ENSMUST00000194768	
ENSMUSG00000103008	ENSMUST00000192119	
ENSMUSG00000103058	ENSMUST00000191848	
ENSMUSG00000093868	ENSMUST00000187943	ENSMUSP00000140802
ENSMUSG00000093868	ENSMUST00000179663	ENSMUSP00000137177
ENSMUSG00000102350	ENSMUST00000194239	
ENSMUSG00000102350	ENSMUST00000193405	
ENSMUSG00000102350	ENSMUST00000193738	
ENSMUSG00000103977	ENSMUST00000195814	
ENSMUSG00000103977	ENSMUST00000194669	
ENSMUSG00000103977	ENSMUST00000191924	
ENSMUSG00000102643	ENSMUST00000193277	
ENSMUSG00000103064	ENSMUST00000193737	
ENSMUSG00000103372	ENSMUST00000192893	
ENSMUSG00000102354	ENSMUST00000194789	
ENSMUSG00000102906	ENSMUST00000195459	
ENSMUSG00000103813	ENSMUST00000195198	
ENSMUSG00000103813	ENSMUST00000191974	
ENSMUSG00000103813	ENSMUST00000192897	
ENSMUSG00000104412	ENSMUST00000193026	
ENSMUSG00000104321	ENSMUST00000194325	
ENSMUSG00000103892	ENSMUST00000193341	
ENSMUSG00000103969	ENSMUST00000195190	
ENSMUSG00000102339	ENSMUST00000179070	
ENSMUSG00000102977	ENSMUST00000191665	
