name	source	ensembl_gene	ensembl_source
MGI:99480	MGI:40070[0];Ensembl.MGI:55127[1>0]	ENSMUSG00000034957	CURATED:17[0];MGI:40069[13];MGI:40069[13|6>12|0];Ensembl.MGI:55127[1>0]
MGI:99532	MGI:169246[0];Ensembl.MGI:13170[1>0]	ENSMUSG00000030557	CURATED:160[0];MGI:18849[13];MGI:18849[13|6>12|0];Ensembl.MGI:13170[1>0]
MGI:99533	MGI:169250[0];Ensembl.MGI:40776[1>0]	ENSMUSG00000001419	CURATED:162[0];MGI:38180[13];MGI:38180[13|6>12|0];Ensembl.MGI:40776[1>0]
MGI:99655	MGI:188692[0];Ensembl.MGI:12909[1>0]	ENSMUSG00000038151	CURATED:203[0];MGI:33074[13];MGI:33074[13|6>12|0];Ensembl.MGI:12909[1>0]
MGI:99783	MGI:166741[0];Ensembl.MGI:41228[1>0]	ENSMUSG00000018698	CURATED:150[0];MGI:166741[13|6];MGI:166741[13|6>12|0];Ensembl.MGI:41228[1>0]
MGI:99829	MGI:563027[0];Ensembl.MGI:23408[1>0]	ENSMUSG00000039153	CURATED:214[0];MGI:39119[13];MGI:39119[13|6>12|0];Ensembl.MGI:23408[1>0]
MGI:99852	MGI:563025[0];Ensembl.MGI:7196[1>0]	ENSMUSG00000022952	CURATED:213[0];MGI:24709[13];MGI:24709[13|6>12|0];Ensembl.MGI:7196[1>0]
MGI:99925	MGI:173878[0];Ensembl.MGI:5037[1>0]	ENSMUSG00000025912	CURATED:175[0];MGI:190864[13];MGI:173878[13|6>12|0];Ensembl.MGI:5037[1>0]
MGI:99948	MGI:752289[0];Ensembl.MGI:8975[1>0]	ENSMUSG00000038872	CURATED:273[0];MGI:18658[13];MGI:18658[13|6>12|0];Ensembl.MGI:8975[1>0]
MGI:99961	MGI:749629[0];Ensembl.MGI:40785[1>0]	ENSMUSG00000058239	CURATED:266[0];MGI:749629[13|6];MGI:749629[13|6>12|0];Ensembl.MGI:40785[1>0]
